일시,평균기온(°C),최저기온(°C),최고기온(°C),1시간 최다강수량(mm),일강수량(mm),평균 풍속(m/s),풍정합(100m),최소 상대습도(%),평균 상대습도(%),O3,PM10,PM25,최다풍향북북동,최다풍향북동,최다풍향동북동,최다풍향동,최다풍향동남동,최다풍향남동,최다풍향남남동,최다풍향남,최다풍향남남서,최다풍향남서,최다풍향서남서,최다풍향서,최다풍향서북서,최다풍향북서,최다풍향북북서,최다풍향북,최고기온 시각(hh)0,최고기온 시각(hh)1,최고기온 시각(hh)2,최고기온 시각(hh)3,최고기온 시각(hh)4,최고기온 시각(hh)5,최고기온 시각(hh)6,최고기온 시각(hh)7,최고기온 시각(hh)8,최고기온 시각(hh)9,최고기온 시각(hh)10,최고기온 시각(hh)11,최고기온 시각(hh)12,최고기온 시각(hh)13,최고기온 시각(hh)14,최고기온 시각(hh)15,최고기온 시각(hh)16,최고기온 시각(hh)17,최고기온 시각(hh)18,최고기온 시각(hh)19,최고기온 시각(hh)20,최고기온 시각(hh)21,최고기온 시각(hh)22,최고기온 시각(hh)23,최저기온 시각(hh)_0,최저기온 시각(hh)_1,최저기온 시각(hh)_2,최저기온 시각(hh)_3,최저기온 시각(hh)_4,최저기온 시각(hh)_5,최저기온 시각(hh)_6,최저기온 시각(hh)_7,최저기온 시각(hh)_8,최저기온 시각(hh)_9,최저기온 시각(hh)_10,최저기온 시각(hh)_11,최저기온 시각(hh)_12,최저기온 시각(hh)_13,최저기온 시각(hh)_14,최저기온 시각(hh)_15,최저기온 시각(hh)_16,최저기온 시각(hh)_17,최저기온 시각(hh)_18,최저기온 시각(hh)_19,최저기온 시각(hh)_20,최저기온 시각(hh)_21,최저기온 시각(hh)_22,최저기온 시각(hh)_23,1시간 최다 강수량 시각(hh)1.0,1시간 최다 강수량 시각(hh)2.0,1시간 최다 강수량 시각(hh)3.0,1시간 최다 강수량 시각(hh)4.0,1시간 최다 강수량 시각(hh)5.0,1시간 최다 강수량 시각(hh)6.0,1시간 최다 강수량 시각(hh)7.0,1시간 최다 강수량 시각(hh)8.0,1시간 최다 강수량 시각(hh)9.0,1시간 최다 강수량 시각(hh)10.0,1시간 최다 강수량 시각(hh)11.0,1시간 최다 강수량 시각(hh)12.0,1시간 최다 강수량 시각(hh)13.0,1시간 최다 강수량 시각(hh)14.0,1시간 최다 강수량 시각(hh)15.0,1시간 최다 강수량 시각(hh)16.0,1시간 최다 강수량 시각(hh)17.0,1시간 최다 강수량 시각(hh)18.0,1시간 최다 강수량 시각(hh)19.0,1시간 최다 강수량 시각(hh)20.0,1시간 최다 강수량 시각(hh)21.0,1시간 최다 강수량 시각(hh)22.0,1시간 최다 강수량 시각(hh)23.0,최소 상대습도 시각(hh)0,최소 상대습도 시각(hh)1,최소 상대습도 시각(hh)2,최소 상대습도 시각(hh)3,최소 상대습도 시각(hh)4,최소 상대습도 시각(hh)5,최소 상대습도 시각(hh)6,최소 상대습도 시각(hh)7,최소 상대습도 시각(hh)8,최소 상대습도 시각(hh)9,최소 상대습도 시각(hh)10,최소 상대습도 시각(hh)11,최소 상대습도 시각(hh)12,최소 상대습도 시각(hh)13,최소 상대습도 시각(hh)14,최소 상대습도 시각(hh)15,최소 상대습도 시각(hh)16,최소 상대습도 시각(hh)17,최소 상대습도 시각(hh)18,최소 상대습도 시각(hh)19,최소 상대습도 시각(hh)20,최소 상대습도 시각(hh)21,최소 상대습도 시각(hh)22,최소 상대습도 시각(hh)23,강수 계속시간(hr)
2019-09-22,18.37662269,17.08046256,19.53453578,4.02449972,35.57657838,4.344514558,3755.435199,65.64218385,76.76870379,0.039268088,7.564443615,3.613574766,0,0.25484664,0.123826932,0,0.102632151,0,0,0,0,0,0,0,0.062101395,0,0,0.456592882,0,0,0,0,0,0,0,0,0,0,0,0.551932658,0.172079459,0,0,0.062101395,0,0,0,0.06107499,0,0.102632151,0,0.050179347,0.048252527,0.163707141,0.062101395,0,0,0.408340355,0.050179347,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0,0,0,0.123826932,0,0.050179347,0,0,0.102632151,0,0,0,0,0.109327517,0,0.062101395,0,0,0,0,0,0,0.143592303,0,0,0,0,0,0.102632151,0,,0,0,0.062101395,0,0,0,0,0,0,0.123826932,0,0,0,0,0,0,0,0.06107499,0,0,0.650364532,12.91271963
2019-09-23,19.26638731,16.48489241,23.25866091,0.241715299,0.538899994,2.192746239,1892.150881,46.51516548,65.56282829,0.028354125,14.78376306,6.701533725,0.123826932,0,0,0,0,0,0,0,0,0,0,0.164733546,0.551932658,0.050179347,0.109327517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102632151,0.253946225,0.111254337,0.123826932,0.408340355,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0.67575959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275987883,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.143592303,0,0.27471161,0.408340355,0.112280742,0.06107499,0,0,0,0,0,0,0,0,1.424142746
2019-09-24,19.44891395,14.40792605,25.57169027,0,0,1.620215806,1414.713506,36.9105485,67.29854941,0.021089554,24.5195756,12.48607453,0.06107499,0,0,0,0.102632151,0,0,0,0,0.408340355,0,0.236107674,0,0.048252527,0.143592303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0.050179347,0.469415345,0.432152781,0,0,0,0,0,0,0,0,0.048252527,0,0,0.050179347,0.246224454,0.06107499,0.594268682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.143592303,0,0.123176385,0.408340355,0.222258806,0.102632151,0,0,0,0,0,0,0,0
2019-09-25,20.2602042,14.69608218,25.92928036,0,0,1.449299313,1252.991523,42.40687981,70.35358029,0.021825338,30.27150679,16.51857253,0.06107499,0.143592303,0,0,0,0.102632151,0,0,0,0,0,0.112280742,0,0,0.532167287,0.048252527,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0.102632151,0.143592303,0.655343672,0.050179347,0,0,0,0,0,0,0,0,0.050179347,0,0,0,0,0.274061063,0.67575959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.143592303,0.048252527,0.06107499,0.634799438,0.112280742,0,0,0,0,0,0,0,0,0
2019-09-26,22.48197167,17.94527553,27.8666183,0,0,1.974668662,1692.964732,43.09930091,67.75510658,0.021723134,28.340585,15.25030123,0,0.266768688,0,0.102632151,0.050179347,0.123826932,0,0,0,0,0,0,0,0,0.456592882,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0,0,0.267419235,0.561151853,0.062101395,0.06107499,0,0,0,0,0,0,0,0,0,0,0.152811498,0.048252527,0.328494225,0.47044175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.050179347,0,0.06107499,0.123826932,0.510972506,0.253946225,0,0,0,0,0,0,0,0,0
2019-09-27,22.68002679,19.45386904,26.92067794,0.734245332,2.328469478,1.848589019,1580.267474,48.09304121,69.43487978,0.018767103,27.08411232,14.49291405,0,0.143592303,0.06107499,0.050179347,0.102632151,0,0.123826932,0,0,0,0,0.062101395,0,0.048252527,0,0.408340355,0,0,0,0,0,0,0,0,0,0,0,0.19184483,0,0.06107499,0.684978785,0,0.062101395,0,0,0,0,0,0,0,0,0,0,0.050179347,0.143592303,0,0.80622835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19184483,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.123826932,0.19184483,0.06107499,0.573073901,0,0,0.050179347,0,0,0,0,0,0,0,1.548570046
2019-09-28,23.32694051,20.07250163,27.93503496,5.428867874,9.939590775,1.413462744,1205.808196,54.10226666,74.87991119,0.02035116,30.36227658,19.38883108,0.048252527,0.143592303,0,0,0.102632151,0,0,0,0,0.469415345,0,0.112280742,0,0,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.048252527,0,0.236107674,0.408340355,0.163707141,0,0,0,0,0,0,0,0,0.143592303,0.06107499,0,0,0,0.048252527,0.74708018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.143592303,0.123826932,0,0.458519702,0.171428912,0.102632151,0,0,0,0,0,0,0,0,2.301310947
2019-09-29,22.99558308,19.02219486,28.52784488,0,0,1.471125635,1282.581928,42.91761707,72.72476935,0.030911863,38.06758034,25.72876937,0.06107499,0,0,0,0,0,0.048252527,0,0.143592303,0.408340355,0.062101395,0,0,0.152811498,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307299444,0.048252527,0.112280742,0.408340355,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.050179347,0.580419814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225808536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.143592303,0.184901922,0.048252527,0.050179347,0.164733546,0.408340355,0,0,0,0,0,0,0,0
2019-09-30,22.68301389,17.88598285,28.93605457,0.077204043,0.077204043,1.397667505,1196.756648,45.59764454,74.55629667,0.027352464,51.91129585,34.58130088,0,0,0,0,0.102632151,0,0.048252527,0,0.06107499,0.551932658,0.062101395,0,0.050179347,0,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109327517,0.67575959,0.214912893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19184483,0.80815517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.048252527,0,0.204667293,0,0.634799438,0.112280742,0,0,0,0,0,0,0,0,0,0.064518553
2019-10-01,22.63871749,18.9283134,26.39531532,1.907744801,4.689506514,1.554930764,1357.678257,62.631748,80.40555561,0.016453166,43.1817007,28.84152493,0.123826932,0.204667293,0,0,0.152811498,0,0,0,0,0,0.062101395,0,0,0.456592882,0,0,0,0.06107499,0,0,0,0,0,0,0,0,0,0,0.143592303,0.164733546,0.098431874,0.532167287,0,0,0,0,0,0,0,0,0,0,0.048252527,0,0,0.112280742,0.408340355,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307299444,0,0,0,0,0,0,0,0.06107499,0,0,0.048252527,0,0.143592303,0,0,0,0,0,0,0,0,0,0,0.06107499,0,,0,0,0,0,0,0,0,0,0.532167287,0,0.112280742,0.048252527,0,0.102632151,0.143592303,0,0,0,0,0,0,2.635491456
2019-10-02,21.81413657,20.33798404,23.84286243,12.34460803,54.81638665,2.983738026,2591.913033,77.0020943,91.93907007,0.010941867,21.77338114,13.84889246,0,0.204667293,0,0.050179347,0.150884678,0.123826932,0,0,0,0,0,0,0.062101395,0,0,0.408340355,0,0,0,0,0,0.062101395,0,0,0,0.050179347,0,0.532167287,0,0,0,0,0.048252527,0.06107499,0,0,0,0,0.143592303,0.102632151,0,0,0.048252527,0.06107499,0,0,0.143592303,0,0,0,0.102632151,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0.594268682,0,0,0.408340355,0,0,0,0,0,0,0,0.06107499,0,0,0,0,0,0.048252527,0.123826932,0.143592303,0.102632151,0,0.112280742,0,0.150884678,0.06107499,,0,0,0.062101395,0,0,0,0.050179347,0,0.532167287,0,0,0,0,0,0,0,0,0,0,0,0.143592303,17.84440403
2019-10-03,22.95122065,20.1908582,27.51577885,3.898639752,8.719306914,3.267119674,2827.214017,51.95697088,76.88547559,0.019687872,13.25005088,6.265828281,0,0,0,0,0,0,0,0,0,0.143592303,0.06107499,0.062101395,0.102632151,0.098431874,0.408340355,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661260175,0.338739825,0,0,0,0,0,0,0,0,0,0,0.123826932,0,0.47044175,0.143592303,0.050179347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211959668,0.267419235,0.06107499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.246224454,0.284360201,0.469415345,0,0,0,0,0,0,0,6.919435121
2019-10-04,22.36358482,18.68215548,27.25593819,0.012214998,0.012214998,1.896314976,1649.488394,54.42179106,77.01622649,0.023665341,33.31759221,19.59682842,0,0,0.048252527,0,0.143592303,0.214912893,0,0.123826932,0,0,0.06107499,0,0,0,0,0.408340355,0,0,0,0,0,0,0,0,0,0,0.048252527,0,0.143592303,0.102632151,0.469415345,0.236107674,0,0,0,0,0,0,0,0,0,0,0,0.062101395,0,0.357478791,0.580419814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06107499,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.048252527,0,0.143592303,0.06107499,0.102632151,0.644448029,0,0,0,0,0,0,0,0,0.047638492
2019-10-05,19.51203796,15.86620645,22.96802694,0.381498876,0.422332911,2.707849336,2333.056275,61.92712895,77.09588364,0.026239562,37.30730871,20.35907771,0,0.123826932,0,0,0.102632151,0.062101395,0,0,0.143592303,0,0,0.050179347,0.06107499,0,0,0.456592882,0.123176385,0,0,0,0,0,0,0,0,0,0,0,0,0.344656328,0.408340355,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102632151,0.897367849,0,0,0,0,0,0,0.408340355,0,0,0,0,0,0,0,0,0.143592303,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.123826932,0.294476981,0.408340355,0,0.111254337,0.062101395,0,0,0,0,0,0,1.67035832
2019-10-06,18.1371784,14.08961452,22.34550905,0,0,2.943345364,2517.503701,44.67875117,60.14120773,0.02939918,15.46713703,6.048544915,0.109327517,0.143592303,0.062101395,0.050179347,0.102632151,0.123826932,0,0,0,0,0,0,0,0,0,0.408340355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0.593242277,0.358505196,0,0,0,0,0,0,0,0,0,0.06107499,0,0,0.123826932,0.050179347,0.47044175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.150884678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.143592303,0.112280742,0.532167287,0.150884678,0.06107499,0,0,0,0,0,0,0,0,0
2019-10-07,15.66427085,14.16282627,18.53047155,3.573291792,15.59156252,1.753079242,1528.326826,64.36332647,90.40375334,0.014385548,13.94371819,7.261886589,0,0.266768688,0,0,0.050179347,0.226459083,0,0,0,0,0,0,0,0,0.048252527,0.408340355,0.705523019,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.048252527,0,0.102632151,0,0,0,0,0,0,0,0,0.143592303,0,0.048252527,0,0,0,0.163707141,0.062101395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123826932,0.458519702,0,0,0,0,0,0,0.123826932,0.561151853,0,0,0,0.06107499,0,0.062101395,0,0,0,0.19184483,0,0,0,0,0,0.74708018,0.06107499,,0,0,0,0,0,0,0,0,0,0.143592303,0.048252527,0,0,0,0,0,0,0,0,0,0,13.72082048
2019-10-08,16.12660107,12.0456731,21.06498506,0.030537495,0.030537495,2.607778239,2238.929656,31.70163867,61.16782895,0.024564487,24.99238642,11.27864308,0,0,0,0,0,0.062101395,0,0,0,0,0.408340355,0,0.355551971,0.050179347,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0,0.80622835,0,0.143592303,0,0,0,0,0,0,0,0.112280742,0,0,0,0,0.143592303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102632151,0.641494804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.593242277,0,0,0.112280742,0,0,0,0.102632151,0.048252527,0,0.143592303,0.053204179
2019-10-09,14.53350431,8.834912016,21.03059906,0,0,1.671867417,1426.805758,26.1051911,52.61581704,0.019527308,25.75464654,10.51737985,0,0.06107499,0,0,0,0,0,0,0.143592303,0.408340355,0.062101395,0,0.152811498,0,0.172079459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.629948614,0.226459083,0,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0,0.541480298,0.408340355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.143592303,0,0,0,0,0,0.123826932,0,0.050179347,0.579769267,0.102632151,0,0,0,0,0,0,0,0,0,0
2019-10-10,16.15948294,11.07513498,21.3414978,0,0,1.234225003,1056.214771,40.75943686,63.40709167,0.015184359,32.80069475,16.37344709,0.123826932,0.06107499,0,0,0,0,0,0.143592303,0,0.062101395,0,0,0.050179347,0.559225033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317598582,0.110353922,0.572047496,0,0,0,0,0,0,0,0,0.174006279,0,0.408340355,0.062101395,0.102632151,0.06107499,0.19184483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.143592303,0,0,0.048252527,0.684978785,0.123176385,0,0,0,0,0,0,0,0,0,0
2019-10-11,19.19330853,13.83652876,25.68000276,0,0,1.937563492,1681.275089,34.65984857,63.15490699,0.024687819,36.1226846,19.54898363,0.174006279,0.204667293,0,0,0.102632151,0,0,0,0,0,0,0,0,0,0.062101395,0.456592882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150884678,0.205693698,0.643421624,0,0,0,0,0,0,0,0,0,0,0,0,0.062101395,0.307299444,0.630599161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.143592303,0,0,0.048252527,0.684328238,0.123826932,0,0,0,0,0,0,0,0
2019-10-12,18.58400204,14.56477647,23.62301406,0,0,3.572609676,3088.463701,37.46165186,53.90947067,0.033164962,28.63068709,12.20247,0,0.25484664,0,0.226459083,0,0,0,0,0,0,0,0,0,0.062101395,0,0.456592882,0,0,0,0,0,0,0,0,0,0,0,0.19184483,0,0.622226843,0.123826932,0.062101395,0,0,0,0,0,0,0,0,0.143592303,0,0.102632151,0,0.06107499,0.062101395,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506772229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.048252527,0.174006279,0.613007648,0.164733546,0,0,0,0,0,0,0,0,0,0
2019-10-13,17.23418332,12.56120074,23.15788566,0,0,2.259492133,1934.50041,37.7115485,57.73923663,0.027152092,23.09602224,9.227229663,0,0.266768688,0.050179347,0.123826932,0.102632151,0,0,0,0,0,0,0,0,0,0,0.456592882,0,0,0,0,0,0,0,0,0,0,0,0,0.294476981,0,0.247003317,0.458519702,0,0,0,0,0,0,0,0,0,0,0.050179347,0,0.408340355,0.267419235,0.225808536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.246224454,0,0.236107674,0.517667872,0,0,0,0,0,0,0,0,0,0
2019-10-14,15.34008312,10.40189495,20.48877687,0,0,2.275052401,1941.868336,39.79126273,62.39758685,0.021893453,33.81050689,15.05087945,0.328494225,0,0,0,0,0,0,0,0,0,0.47044175,0.102632151,0.050179347,0,0.048252527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204667293,0.288560478,0.458519702,0.048252527,0,0,0,0,0,0,0,0,0.06107499,0,0,0,0.048252527,0,0.246224454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644448029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.143592303,0,0,0.048252527,0.152811498,0.062101395,0.408340355,0.06107499,0,0,0.123826932,0,0,0,0.009650505
2019-10-15,14.41665056,9.627311048,19.61855866,0.152646382,0.196073657,2.048139798,1781.045494,46.23232663,64.22660923,0.020152375,24.76292314,10.11589295,0.184901922,0.205693698,0,0.050179347,0.102632151,0,0,0,0,0,0,0,0,0,0,0.456592882,0,0,0,0,0,0,0,0,0,0,0,0,0.123826932,0.520621097,0.246224454,0.109327517,0,0,0,0,0,0,0,0,0.048252527,0.408340355,0.062101395,0.050179347,0.123826932,0,0.06107499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246224454,0.150884678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123826932,0,,0,0,0,0,0,0,0,0,0,0,0.123176385,0.654564809,0.048252527,0.050179347,0,0,0,0,0,0,0,0.382902777
2019-10-16,14.726298,9.666050825,20.59371342,0,0,1.533263374,1319.270206,39.72035034,66.15688707,0.018880133,28.81222756,14.70006714,0.06107499,0.143592303,0.062101395,0,0,0,0,0,0,0.408340355,0,0,0.050179347,0.102632151,0.172079459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.794306302,0.062101395,0,0,0,0,0,0,0,0,0,0,0,0,0.25484664,0,0.696900833,0.048252527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.143592303,0,0,0,0,0.692700556,0.06107499,0.102632151,0,0,0,0,0,0,0,0
2019-10-17,15.54125004,11.46060037,20.93952164,0,0,1.751601745,1525.412334,42.02615908,64.97239652,0.01781975,30.99721401,16.79398608,0.295255844,0.143592303,0,0,0.152811498,0,0,0,0,0,0,0,0,0,0,0.408340355,0,0,0,0,0,0,0,0,0,0,0,0.204667293,0.048252527,0,0.152811498,0.594268682,0,0,0,0,0,0,0,0,0,0,0.143592303,0,0.164733546,0.048252527,0.469415345,0.174006279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.143592303,0.06107499,0.062101395,0.150884678,0.582346634,0,0,0,0,0,0,0,0,0.00183225
2019-10-18,16.79070143,12.90629823,20.99663927,1.207674552,6.184563719,2.409150861,2083.77397,56.07435426,71.73955732,0.019004794,19.64357517,9.953074968,0,0.266768688,0,0.123826932,0.152811498,0,0,0,0,0,0,0,0,0,0,0.456592882,0,0,0,0,0,0,0.048252527,0,0,0,0,0.163707141,0,0.602112005,0,0.185928327,0,0,0,0,0,0,0,0,0.06107499,0,0.102632151,0.174006279,0.47044175,0,0,0.143592303,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0,0.246224454,0,0,0,0,0,0,0.06107499,0,0,0,0.246224454,0,,0,0,0,0.048252527,0,0,0,0,0.06107499,0.050179347,0.408340355,0.123826932,0.062101395,0,0,0,0,0,0,0,0,3.852005833
2019-10-19,17.3156494,13.13093988,22.94956569,0.051316076,0.051316076,1.643042158,1408.892796,46.00834008,72.29651533,0.024297438,21.76460503,10.78683422,0,0.143592303,0,0,0,0,0,0,0,0.408340355,0,0.164733546,0.050179347,0,0.172079459,0.06107499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098431874,0.431126376,0.47044175,0,0,0,0,0,0,0,0,0.102632151,0,0,0,0,0,0.316948035,0.532167287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0,0.102632151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.123826932,0.19377165,0,0.048252527,0.572047496,0.062101395,0,0,0,0,0,0,0,0.146266217
2019-10-20,16.63737451,12.49757049,22.71781816,0,0,1.295147944,1137.186585,44.17046855,75.2805275,0.023318211,33.50593937,20.06084045,0.172079459,0.204667293,0,0,0.102632151,0,0,0,0,0,0,0,0.112280742,0.408340355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0.143592303,0.757975823,0.050179347,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0.048252527,0.123826932,0.777741194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.143592303,0,0.048252527,0.062101395,0.163707141,0.582346634,0,0,0,0,0,0,0,0,0
2019-10-21,17.07768927,11.71124261,23.66564651,0,0,1.544630659,1360.40979,35.41116266,68.07845287,0.021348812,36.98218563,21.51841367,0.185928327,0.143592303,0.06107499,0,0.102632151,0,0,0,0,0,0,0,0.050179347,0.408340355,0.048252527,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0,0.246224454,0.643421624,0.062101395,0,0,0,0,0,0,0,0,0,0,0,0.246224454,0,0.112280742,0.641494804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.426926099,0.408340355,0.062101395,0.102632151,0,0,0,0,0,0,0,0
2019-10-22,17.8116479,13.3579806,23.53329209,0.009650505,0.009650505,1.785108329,1558.927124,44.4117309,65.206133,0.021930581,35.05302457,20.00609499,0.06107499,0.143592303,0.408340355,0,0.152811498,0.123826932,0,0,0,0,0.062101395,0,0,0,0.048252527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.06107499,0.795332707,0,0,0,0,0,0,0,0,0,0,0.143592303,0.048252527,0,0,0.213886488,0.062101395,0.532167287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0,,0,0,0,0,0,0,0,0,0,0.267419235,0.469415345,0,0.214912893,0,0,0,0,0,0,0,0,0.336026663
2019-10-23,17.23137838,14.432734,20.44270086,0.148417556,0.205854477,2.282151262,1954.202969,51.92004509,65.72826257,0.021900913,27.48935456,14.50014875,0.062101395,0.204667293,0.408340355,0.050179347,0.226459083,0,0,0,0,0,0,0,0,0,0,0.048252527,0,0,0,0,0,0,0,0,0,0.048252527,0,0,0,0.225808536,0.602112005,0.123826932,0,0,0,0,0,0,0,0,0,0.050179347,0.123826932,0,0.062101395,0.102632151,0.469415345,0.048252527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.572047496,0.050179347,0.123826932,0,0,0.048252527,0.143592303,0,0,0.062101395,0,0.723124657
