날짜,대분류,소분류,20M,20F,30M,30F,40M,40F,50M,50F,60M,60F
2019-06-04,식품,홍삼절편/홍삼정과,1,4,4,7,8,10,3,5,3,3
2019-06-04,식품,홍어,,,1,2,,2,1,1,,
2019-06-04,식품,홍차,3,7,5,6,1,4,5,3,1,
2019-06-04,뷰티,화장 비누,16,22,36,67,38,66,27,26,11,11
2019-06-04,뷰티,화장 퍼프,12,56,13,56,12,35,4,9,3,3
2019-06-04,식품,환자식,1,8,6,13,13,17,9,8,,6
2019-06-04,냉난방가전,황토매트,,,,1,,,,,,
2019-06-04,식품,회,153,275,189,275,103,152,37,45,9,8
2019-06-04,냉난방가전,휴대용 선풍기,19,58,57,80,61,55,18,21,1,6
2019-06-04,식품,흰우유,12,34,116,242,83,108,16,36,7,10
2019-06-04,냉난방가전,히터,1,3,3,2,2,2,,1,,
2019-06-05,식품,가공란,14,23,17,33,16,36,7,21,2,2
2019-06-05,냉난방가전,가열식 가습기,,,,,1,,,,,
2019-06-05,식품,가자미,3,2,3,11,4,13,2,10,4,7
2019-06-05,식품,갈비/찜/바비큐용 돈육,,3,6,1,,1,,2,,
2019-06-05,식품,갈비용 우육,1,1,3,2,1,,,1,,
2019-06-05,식품,갈치,1,3,2,13,2,12,4,8,4,2
2019-06-05,식품,감/홍시,1,,,1,,1,,2,,
2019-06-05,식품,감귤/한라봉/오렌지,5,12,20,45,31,64,16,22,1,8
2019-06-05,식품,감마리놀렌산 영양제,1,3,4,7,,6,,4,1,1
2019-06-05,식품,감말랭이,,,,,,1,,1,,
2019-06-05,식품,감자,10,17,16,55,28,98,22,82,14,12
2019-06-05,식품,갓김치,2,1,3,8,7,13,5,15,2,4
2019-06-05,식품,건강즙,2,11,5,21,5,13,5,9,3,3
2019-06-05,식품,건강즙/녹용,,7,15,19,11,14,3,4,2,2
2019-06-05,식품,건대추,,2,3,4,2,2,2,2,,
2019-06-05,식품,건망고,1,1,,1,2,5,1,,,
2019-06-05,식품,건바나나,1,1,1,7,2,9,,1,,
2019-06-05,식품,건어물 건새우,,,,,,1,,,1,
2019-06-05,식품,건어물 노가리,,2,1,1,2,4,1,2,1,
2019-06-05,식품,건어물 마른오징어,3,19,32,55,19,39,7,14,5,3
2019-06-05,식품,건어물 멸치,,2,3,13,4,12,3,1,2,5
2019-06-05,식품,건어물 쥐포,,1,4,17,13,17,5,3,,
2019-06-05,식품,건어물 진미채,1,,2,8,3,5,2,4,,
2019-06-05,식품,건어물 황태,1,2,3,16,8,15,4,6,,3
2019-06-05,식품,건자두,,4,5,17,12,24,4,5,2,1
2019-06-05,식품,건포도,,1,1,3,,2,1,1,,
2019-06-05,식품,게장류,5,34,20,24,4,12,10,10,,6
2019-06-05,식품,견과류,7,16,12,30,23,39,13,18,,5
2019-06-05,식품,견과류 땅콩,,2,1,4,3,7,5,2,3,1
2019-06-05,식품,견과류 마카다미아,,2,,4,2,8,1,3,1,1
2019-06-05,식품,견과류 밤,2,4,5,22,11,23,3,6,1,
2019-06-05,식품,견과류 잣/은행,2,,2,1,3,3,4,4,3,2
2019-06-05,식품,견과류 카카오닙스,,3,4,3,3,4,1,1,1,
2019-06-05,식품,견과류 캐슈넛,,,,4,,7,,3,1,
2019-06-05,식품,견과류 피스타치오,,1,,1,,2,,,,
2019-06-05,식품,견과류 호두,1,5,5,13,9,10,5,9,,6
2019-06-05,식품,계란,6,17,15,69,21,79,5,20,5,5
2019-06-05,식품,고등어,2,11,9,53,18,38,4,29,9,4
2019-06-05,식품,고추/피망/파프리카,2,11,12,47,14,35,5,21,4,3
2019-06-05,식품,곡물차,1,4,7,9,5,11,3,3,,2
2019-06-05,냉난방가전,공기정화 용품,6,8,22,26,19,19,10,6,6,4
2019-06-05,냉난방가전,공기청정기,3,9,18,19,9,10,2,4,2,2
2019-06-05,식품,곶감/반건시,,1,,2,,2,,2,,1
2019-06-05,식품,과실차,3,6,2,8,8,11,2,3,,
2019-06-05,식품,과일류,3,15,15,81,15,116,13,49,10,13
2019-06-05,식품,과일세트,,1,1,3,1,,,1,,
2019-06-05,식품,과채 음료/주스,19,33,56,90,41,80,23,41,7,9
2019-06-05,식품,구이/수육용 돈육,,,1,1,1,,,,,
2019-06-05,식품,국내산 돈육,,,7,14,6,17,1,9,1,2
2019-06-05,식품,굴 생물,,,1,,3,1,,,,
2019-06-05,식품,굴비/조기,1,2,1,8,4,20,5,8,2,4
2019-06-05,식품,글루코사민/키토산 영양제,2,5,2,7,5,9,8,8,,1
2019-06-05,뷰티,기능성 링클케어 화장품,,,,,1,2,,1,,
2019-06-05,뷰티,기능성 모공관리 화장품,6,19,10,12,3,14,2,3,2,
2019-06-05,뷰티,기능성 아이케어 화장품,5,32,31,112,59,88,15,50,4,7
2019-06-05,뷰티,기능성 영양보습 화장품,,,1,1,3,,1,3,,
2019-06-05,뷰티,기능성 트러블케어 화장품,5,45,5,30,4,31,2,6,,1
2019-06-05,뷰티,기능성 화장품 세트,1,2,1,4,,3,1,1,,
2019-06-05,뷰티,기초 화장용 로션,33,110,64,170,32,98,15,46,5,11
2019-06-05,뷰티,기초 화장용 미스트,11,62,14,70,11,37,2,12,1,4
2019-06-05,뷰티,기초 화장용 스킨,43,153,44,199,56,130,23,46,5,12
2019-06-05,뷰티,기초 화장용 에센스,57,301,91,503,87,474,38,195,11,38
2019-06-05,뷰티,기초 화장용 오일/앰플,11,76,26,104,12,71,5,20,2,8
2019-06-05,뷰티,기초 화장용 크림,101,444,184,702,130,420,73,145,16,27
2019-06-05,식품,기타 농산물,2,8,7,19,24,29,11,24,10,6
2019-06-05,식품,기타 주스류,11,26,21,58,32,59,21,15,1,1
2019-06-05,식품,기타 한방/환제품,,1,2,1,3,4,4,1,,
2019-06-05,식품,김치류,10,20,21,49,23,71,24,36,6,16
2019-06-05,식품,꽃게,,1,4,4,,,,2,1,
2019-06-05,식품,나물,1,3,3,18,5,14,3,2,,1
2019-06-05,식품,낙지,,13,18,59,35,135,21,99,13,32
2019-06-05,뷰티,남성 로션,7,9,11,19,12,20,3,11,4,1
2019-06-05,뷰티,남성 메이크업,10,1,7,1,3,2,3,1,,2
2019-06-05,뷰티,남성 선케어,1,2,5,4,4,7,,,1,5
2019-06-05,뷰티,남성 세트,4,4,10,11,19,7,14,10,1,1
2019-06-05,뷰티,남성 쉐이빙,8,6,10,11,6,6,4,,2,
2019-06-05,뷰티,남성 스킨,4,4,12,10,10,6,1,3,1,2
2019-06-05,뷰티,남성 에센스,8,6,14,18,13,8,5,10,,3
2019-06-05,뷰티,남성 크림,,3,5,2,2,8,,,,
2019-06-05,뷰티,남성 클렌징,3,4,6,4,5,11,4,3,,
2019-06-05,냉난방가전,냉풍기,3,,8,9,6,9,6,2,3,
2019-06-05,뷰티,네일 메이크업 용품,17,185,77,383,56,185,19,44,7,8
2019-06-05,뷰티,네일관리 소품,3,8,3,10,3,4,1,2,,
2019-06-05,뷰티,네일리무버,,6,3,9,5,3,1,,2,1
2019-06-05,뷰티,네일세트,,1,,5,,2,,1,,
2019-06-05,뷰티,네일아트,,3,1,11,,2,1,,,
2019-06-05,뷰티,네일컬러,2,4,2,24,3,9,2,4,,
2019-06-05,뷰티,네일케어,,10,5,25,4,11,1,7,,1
2019-06-05,식품,녹차,3,2,5,9,9,1,8,6,3,1
2019-06-05,식품,느타리버섯,,1,1,11,1,2,1,3,,
2019-06-05,식품,다이어트보조식,39,77,66,132,31,139,15,50,9,19
2019-06-05,식품,다이어트용 헬스보충식품,47,23,32,15,13,22,11,12,2,3
2019-06-05,식품,닭 양념육,2,3,1,4,,1,2,3,,1
2019-06-05,식품,닭가슴살,95,117,46,98,29,49,14,33,4,6
2019-06-05,식품,대게/킹크랩,,2,5,6,1,5,1,,,1
2019-06-05,식품,더치커피,7,15,14,17,15,11,7,1,,
2019-06-05,뷰티,데오드란트,10,37,17,46,9,29,7,10,2,2
2019-06-05,식품,도라지/더덕,,1,,5,1,6,1,,1,2
2019-06-05,냉난방가전,돈풍기,1,,1,2,6,2,1,2,,
2019-06-05,식품,돼지 곱창,156,346,192,382,63,91,15,34,2,8
2019-06-05,식품,두유,15,40,89,165,70,170,42,95,23,22
2019-06-05,식품,둥굴레차,,5,2,7,3,3,5,3,,
2019-06-05,식품,딸기/복분자/블루베리,2,7,7,24,12,17,3,11,3,3
2019-06-05,식품,딸기우유,1,4,4,4,6,5,,1,,3
2019-06-05,냉난방가전,라디에이터,,,,,1,,1,,1,
2019-06-05,식품,랍스타,3,4,1,6,3,4,,1,1,
2019-06-05,식품,레몬/자몽,7,19,20,43,12,22,6,16,2,2
2019-06-05,식품,루테인/눈 영양제,15,16,21,46,43,82,25,34,10,7
2019-06-05,뷰티,린스,2,25,13,20,16,20,6,7,,6
2019-06-05,뷰티,립앤아이 리무버,7,67,7,40,5,22,,6,2,1
2019-06-05,식품,마늘/생강,1,6,15,28,14,28,9,16,3,6
2019-06-05,냉난방가전,멀티형 에어컨,2,2,5,8,4,7,,4,3,
2019-06-05,뷰티,메이크업 브러쉬,7,86,14,74,15,21,5,13,,
2019-06-05,식품,메추리알,1,2,8,7,2,3,,1,,
2019-06-05,식품,명태/동태,,,,4,4,3,1,3,,
2019-06-05,식품,무/배추,,,,2,2,6,1,1,,
2019-06-05,식품,무김치,3,3,12,25,22,66,20,36,4,13
2019-06-05,식품,문어,,,2,3,1,2,2,2,2,3
2019-06-05,식품,물김치,,,,2,4,6,1,6,,4
2019-06-05,식품,미나리,,,,1,1,2,1,2,,
2019-06-05,식품,미숫가루/곡물가루,2,5,12,24,7,37,4,19,3,6
2019-06-05,뷰티,미용가위,,3,1,,,6,,1,,
2019-06-05,식품,믹스 채소,,4,,2,,4,,1,,1
2019-06-05,식품,밀크티/티라떼,19,80,18,79,9,37,4,2,1,1
2019-06-05,식품,바나나/파인애플/망고,5,25,38,93,30,91,12,47,12,10
2019-06-05,식품,바나나우유,8,24,13,31,11,11,4,2,,
2019-06-05,뷰티,바디 보습제,13,101,49,135,36,90,20,23,5,6
2019-06-05,뷰티,바디 세트,1,5,1,16,1,4,,2,,
2019-06-05,뷰티,바디 스크럽,2,15,5,31,5,8,1,4,3,1
2019-06-05,뷰티,바디 클렌져,22,66,68,130,58,82,23,50,10,5
2019-06-05,뷰티,바디케어용 땀패드,,8,3,2,3,5,1,1,,
2019-06-05,뷰티,바디케어용 때비누,1,,6,5,3,8,,1,,2
2019-06-05,뷰티,바디케어용 볼륨업크림,1,2,,2,2,2,,2,,
2019-06-05,뷰티,바디케어용 슬리밍,,3,2,4,,3,,,,
2019-06-05,뷰티,바디케어용 제모제,6,28,9,16,2,12,4,3,2,1
2019-06-05,뷰티,바디케어용 청 결제,11,24,11,45,7,22,4,7,1,
2019-06-05,식품,반건조고구마,,7,7,26,3,16,3,3,1,1
2019-06-05,식품,반찬류,2,23,17,35,10,36,11,9,3,2
2019-06-05,식품,배/포도/과일즙,3,20,16,52,11,34,12,18,5,2
2019-06-05,식품,배추김치,7,18,33,52,49,136,31,130,14,33
2019-06-05,식품,백김치,,,2,1,,3,,1,,
2019-06-05,뷰티,베이스 메이크업 세트,,1,,,1,1,,,,
2019-06-05,뷰티,베이스 메이크업용 BB크림,3,35,10,39,7,37,6,11,4,1
2019-06-05,뷰티,베이스 메이크업용 CC크림,,,1,1,,1,,1,,1
2019-06-05,뷰티,베이스 메이크업용 가루파우더,1,13,2,19,1,17,2,2,,1
2019-06-05,뷰티,베이스 메이크업용 메이크업베이스,2,13,5,21,7,7,4,4,,2
2019-06-05,뷰티,베이스 메이크업용 컨실러,4,39,10,33,11,16,4,2,,2
2019-06-05,뷰티,베이스 메이크업용 쿠션팩트,13,136,35,194,58,145,8,44,3,4
2019-06-05,뷰티,베이스 메이크업용 트윈케이크,1,5,1,3,1,3,,4,,
2019-06-05,뷰티,베이스 메이크업용 파우더팩트,4,62,14,88,13,78,11,22,4,6
2019-06-05,뷰티,베이스 메이크업용 파운데이션,20,170,25,140,14,73,10,16,4,5
2019-06-05,뷰티,베이스 메이크업용 프라이머,9,27,5,29,6,13,1,8,3,1
2019-06-05,냉난방가전,벽걸이 에어컨,3,8,17,18,9,24,8,26,2,2
2019-06-05,냉난방가전,벽걸이형 냉온풍기,,,,2,1,1,,,2,
2019-06-05,냉난방가전,벽걸이형 선풍기,2,1,5,8,26,14,10,6,4,2
2019-06-05,식품,보리차,1,2,11,22,5,17,2,1,2,2
2019-06-05,냉난방가전,보일러,,,1,,1,,,,,
2019-06-05,식품,복분자/석류/과실즙,9,33,22,74,54,221,32,126,11,30
2019-06-05,냉난방가전,복합식 가습기,,2,1,3,1,3,1,1,1,
2019-06-05,식품,부추,,1,2,3,5,11,1,2,,
2019-06-05,뷰티,뷰티 눈썹정리도구,1,18,6,20,5,7,2,1,,
2019-06-05,뷰티,뷰티 속눈썹/쌍꺼풀,3,18,1,38,3,17,1,5,1,
2019-06-05,뷰티,뷰티 손거울,8,8,4,12,5,9,4,3,2,
2019-06-05,뷰티,뷰티 타투,,13,1,7,6,2,1,1,,1
2019-06-05,뷰티,뷰티 헤어캡,1,,3,2,1,,2,,,1
2019-06-05,뷰티,뷰티 화장솜,1,91,16,110,11,46,6,8,4,
2019-06-05,뷰티,뷰티 화장품 공병/케이스,2,4,4,7,2,5,3,1,1,
2019-06-05,뷰티,뷰티용 기름종이,3,8,,11,,4,2,3,,
2019-06-05,뷰티,뷰티용 면봉/귀이개,2,7,13,22,7,11,5,2,3,
2019-06-05,뷰티,뷰티용 뷰러,,10,3,14,2,8,2,2,,
2019-06-05,뷰티,뷰티용 샤프너,1,,,1,,1,,,,
2019-06-05,뷰티,뷰티용 여드름압출기,7,6,4,10,2,2,1,1,,
2019-06-05,식품,브로콜리/셀러리,4,11,14,27,6,11,3,2,,
2019-06-05,식품,비타민,37,94,100,212,86,176,45,74,13,25
2019-06-05,식품,비타민/화이바 음료,5,19,9,14,15,16,12,16,6,3
2019-06-05,식품,삼치,,2,3,5,5,4,1,4,1,1
2019-06-05,식품,새송이버섯,,5,2,10,2,11,2,,,1
2019-06-05,식품,새우/대하,6,12,12,26,8,10,3,3,,
2019-06-05,뷰티,색조 메이크업 립글로스,,6,,6,1,1,,,,2
2019-06-05,뷰티,색조 메이크업 립라이너,,1,1,1,,,,1,,
2019-06-05,뷰티,색조 메이크업 립밤,17,51,13,56,5,28,9,6,5,2
2019-06-05,뷰티,색조 메이크업 립스틱,11,97,15,108,17,73,12,31,2,3
2019-06-05,뷰티,색조 메이크업 립틴트,23,210,27,141,28,81,9,15,2,2
2019-06-05,뷰티,색조 메이크업 마스카라,7,58,6,73,3,57,5,12,2,1
2019-06-05,뷰티,색조 메이크업 볼터치,6,68,10,47,6,22,4,10,,
2019-06-05,뷰티,색조 메이크업 속눈썹영양제,1,9,1,11,,3,1,1,,
2019-06-05,뷰티,색조 메이크업 쉐딩/하이라이터,3,38,5,33,8,41,6,14,,1
2019-06-05,뷰티,색조 메이크업 아이라이너,14,100,28,121,12,75,5,19,1,5
2019-06-05,뷰티,색조 메이크업 아이브로우,11,82,20,86,15,60,10,16,2,4
2019-06-05,뷰티,색조 메이크업 아이섀도우,6,138,12,104,16,50,6,26,2,1
2019-06-05,식품,생닭/닭부분육,,3,7,17,4,16,,3,,2
2019-06-05,식품,생선류,10,7,28,28,17,23,10,14,2,6
2019-06-05,식품,생수,70,235,246,535,260,430,163,208,65,57
2019-06-05,식품,생식/선식 분말,4,2,,4,,1,1,4,1,
2019-06-05,뷰티,샤워코롱,,7,1,1,,4,,3,,
2019-06-05,뷰티,샴푸,66,219,157,417,175,462,80,182,18,43
2019-06-05,뷰티,선로션,7,36,16,67,19,76,6,36,2,7
2019-06-05,뷰티,선스프레이,2,7,2,5,2,2,,,,
2019-06-05,식품,선식,1,4,,7,3,6,2,1,1,
2019-06-05,뷰티,선케어용 선밤,17,66,45,124,33,89,15,29,3,6
2019-06-05,뷰티,선크림,35,106,44,168,34,96,18,35,10,4
2019-06-05,뷰티,선파우더,,,,,,4,,1,,
2019-06-05,뷰티,세안도구,,11,,12,3,10,,2,,
2019-06-05,식품,소고기 등심/안심,,3,8,13,7,6,4,4,2,1
2019-06-05,식품,소고기 육회,42,64,52,74,48,77,15,8,,
2019-06-05,뷰티,손톱정리도구,1,4,5,4,1,1,3,2,1,
2019-06-05,식품,수산 생물,12,27,12,45,12,51,9,23,4,2
2019-06-05,식품,수입우육,4,6,5,18,5,15,6,7,,1
2019-06-05,식품,숙취/에너지/건강 음료,10,10,20,22,18,18,10,7,4,7
2019-06-05,뷰티,스크럽/필링크림,7,60,26,87,15,59,5,14,1,12
2019-06-05,뷰티,스킨케어 곡물팩,,2,2,4,1,3,1,3,1,
2019-06-05,뷰티,스킨케어 마스크팩,44,236,58,238,44,122,37,47,7,7
2019-06-05,뷰티,스킨케어 수면팩,4,25,8,28,4,10,1,3,,
2019-06-05,뷰티,스킨케어 시트마스크팩,15,131,31,123,10,58,6,26,4,3
2019-06-05,뷰티,스킨케어 워시오프팩,2,9,2,9,2,4,,,1,
2019-06-05,뷰티,스킨케어 코팩,8,36,19,38,14,25,14,10,4,5
2019-06-05,뷰티,스킨케어 필오프팩,2,15,4,21,8,4,2,4,,1
2019-06-05,냉난방가전,스탠드형 냉온풍기,1,1,6,1,3,1,2,2,2,1
2019-06-05,냉난방가전,스탠드형 에어컨,3,3,20,20,14,17,5,11,4,1
2019-06-05,식품,스피루리나 영양제,,1,,3,2,5,1,5,1,1
2019-06-05,식품,시금치,,3,2,6,3,7,,3,,
2019-06-05,식품,식혜/수정과,4,5,8,13,8,14,5,17,1,3
2019-06-05,냉난방가전,신발건조기,,,,1,,,,,,
2019-06-05,식품,쌀,15,42,93,141,100,178,52,131,32,42
2019-06-05,식품,쌈채소,6,14,17,57,12,38,9,9,4,4
2019-06-05,식품,아몬드유/코코넛밀크,1,17,12,21,11,7,3,5,3,
2019-06-05,식품,아이스티,9,16,17,35,21,30,6,6,2,3
2019-06-05,뷰티,애프터선,9,22,30,74,14,46,2,9,,4
2019-06-05,식품,야채/호박즙,8,33,19,57,19,36,14,20,1,3
2019-06-05,식품,양념 돈육,1,,4,4,1,1,,1,,
2019-06-05,식품,양념우육,4,3,8,11,1,3,1,1,,
2019-06-05,식품,양배추/양상추,,1,2,21,1,12,4,5,,
2019-06-05,식품,양파/마늘즙,1,7,15,16,17,35,20,29,5,11
2019-06-05,식품,어란(생선알),,3,,3,,1,,,,
2019-06-05,식품,어린이 음료,,4,7,23,6,11,1,,,
2019-06-05,식품,어린이영양제,1,4,14,43,17,21,,,,
2019-06-05,식품,어린이홍삼,,4,12,20,11,36,4,4,1,
2019-06-05,식품,어린잎/새싹채소,,2,,5,4,9,1,4,1,1
2019-06-05,냉난방가전,업소용 선풍기,2,2,9,1,13,4,4,5,6,
2019-06-05,냉난방가전,에어워셔,,1,,1,1,,,,,
2019-06-05,냉난방가전,에어커튼,,,,,1,,,,,
2019-06-05,냉난방가전,에어컨 리모컨,2,8,8,8,2,4,3,1,,2
2019-06-05,식품,에이드,4,29,12,21,13,11,3,2,1,2
2019-06-05,식품,연어/훈제연어,2,8,3,13,3,4,4,4,1,
2019-06-05,식품,영지버섯,,,,,1,,1,,,
2019-06-05,식품,오리고기/훈제오리,10,13,10,42,26,72,16,75,8,19
2019-06-05,식품,오메가3/스쿠알렌 영양제,7,8,26,49,30,37,18,16,3,8
2019-06-05,식품,오이/가지,,4,3,16,7,29,2,15,2,5
2019-06-05,식품,오징어,9,12,24,30,10,20,4,5,2,1
2019-06-05,식품,옥돔,,,,,,,,1,,
2019-06-05,식품,옥수수,4,9,11,67,14,39,2,12,3,4
2019-06-05,식품,옥수수차,1,2,1,5,2,15,1,3,,
2019-06-05,냉난방가전,온수매트,,2,1,2,,3,,,2,
2019-06-05,냉난방가전,온열매트,5,6,36,14,50,24,22,5,6,4
2019-06-05,냉난방가전,온풍기,,,,,,1,,,,
2019-06-05,식품,옻/칡/쑥즙,,1,3,1,2,4,2,4,1,
2019-06-05,식품,요거트/발효유,13,32,53,110,40,69,10,33,4,6
2019-06-05,식품,우엉/연근,,,,2,1,,,,,
2019-06-05,식품,원두커피,14,29,44,91,58,78,49,31,14,14
2019-06-05,식품,윙봉/닭다리/날개,,,3,3,4,2,1,,1,1
2019-06-05,식품,유자차,2,,1,5,4,3,1,1,,1
2019-06-05,식품,유제품 음료,8,23,24,75,25,38,15,22,,2
2019-06-05,식품,율무차,1,1,1,2,1,4,3,2,1,2
2019-06-05,식품,음용 식초,,3,2,10,3,4,2,2,1,1
2019-06-05,냉난방가전,의류건조기,2,6,10,4,1,7,2,3,,5
2019-06-05,냉난방가전,이동형 에어컨,4,4,9,2,11,6,6,7,2,
2019-06-05,식품,이온음료,4,20,19,32,30,29,14,15,5,1
2019-06-05,식품,인삼/수삼/산삼,,1,4,2,3,7,6,2,,
2019-06-05,식품,인스턴트커피,23,80,105,205,158,186,114,84,61,20
2019-06-05,뷰티,입욕제,2,6,5,12,,2,,,1,1
2019-06-05,냉난방가전,자연식 가습기,,,1,2,1,1,,,,
2019-06-05,식품,잡곡,3,13,13,46,19,39,15,50,4,17
2019-06-05,식품,잡곡 씨드류,1,4,1,4,2,8,3,5,2,4
2019-06-05,식품,장어,1,3,4,11,11,13,4,11,3,1
2019-06-05,식품,장조림/카레용 돈육,,2,2,5,1,2,2,,,
2019-06-05,식품,저/무지방우유,,2,10,19,9,17,6,6,1,2
2019-06-05,냉난방가전,전기온수기,,,1,,2,,5,,,
2019-06-05,냉난방가전,전기장판,,,,1,2,,,,,
2019-06-05,식품,전복 생물,4,4,25,22,19,24,7,9,,6
2019-06-05,식품,전통주,3,1,4,1,1,1,,,,
2019-06-05,식품,전통차,1,5,8,22,12,20,11,8,2,3
2019-06-05,식품,절임배추/김치속,,,,,,4,,1,1,
2019-06-05,식품,젓갈류,3,5,6,25,14,22,11,16,2,8
2019-06-05,냉난방가전,제습기,5,11,4,21,7,9,2,7,1,1
2019-06-05,식품,조개,2,13,16,25,15,30,7,8,1,3
2019-06-05,식품,주꾸미,10,34,11,42,13,22,3,5,,1
2019-06-05,식품,차 선물세트,1,3,3,1,2,2,,1,1,
2019-06-05,식품,차/곡물 음료,5,6,10,28,10,25,7,14,2,1
2019-06-05,식품,참외/메론/수박,6,41,39,132,79,181,50,111,29,29
2019-06-05,냉난방가전,천장형 에어컨,,,,,1,,1,,,
2019-06-05,식품,초유 영양제,,2,3,5,,2,,,,
2019-06-05,냉난방가전,초음파식 가습기,,,,4,1,1,2,2,,
2019-06-05,식품,초코우유,16,27,5,18,2,8,1,2,,
2019-06-05,식품,카페 푸드,49,143,69,185,35,114,9,19,3,7
2019-06-05,식품,카페용 초콜릿시럽,1,4,5,1,,,3,2,,
2019-06-05,식품,칼슘/철분 영양제,7,27,36,59,19,40,8,20,4,3
2019-06-05,식품,캡슐/POD커피,7,20,21,64,42,39,17,23,3,
2019-06-05,식품,커피용 프림,,,,,,1,1,,,
2019-06-05,식품,커피음료,118,386,187,529,148,255,50,63,11,10
2019-06-05,냉난방가전,컨벡터,,,,,,,1,,,
2019-06-05,식품,코코아/핫초코,4,9,5,11,3,8,1,4,,1
2019-06-05,식품,콜라겐/코큐텐 영양제,7,19,10,46,34,94,27,57,5,10
2019-06-05,식품,콩나물/숙주,,3,8,28,7,26,8,6,,
2019-06-05,뷰티,클렌징 로션,4,18,1,6,4,4,,5,,
2019-06-05,뷰티,클렌징 오일,18,87,26,146,22,81,11,23,2,2
2019-06-05,뷰티,클렌징 워터/젤,9,61,16,53,8,18,2,9,2,1
2019-06-05,뷰티,클렌징 크림,,13,2,17,3,14,1,1,1,1
2019-06-05,뷰티,클렌징 티슈,3,33,10,30,7,23,4,22,,1
2019-06-05,뷰티,클렌징 폼,53,113,57,187,43,98,15,58,5,8
2019-06-05,식품,클로렐라 영양제,1,,,1,,1,,2,,
2019-06-05,식품,키위/참다래,2,11,11,38,18,50,3,42,1,3
2019-06-05,냉난방가전,탁상/USB 선풍기,12,6,26,28,21,18,7,11,1,3
2019-06-05,식품,탄산수,18,31,74,150,55,106,15,24,4,7
2019-06-05,식품,탄산음료,32,45,71,101,72,72,35,24,10,11
2019-06-05,뷰티,태닝용 선크림,2,,,2,,,,1,,
2019-06-05,식품,토마토,8,34,31,98,25,98,24,44,8,21
2019-06-05,뷰티,트리트먼트,16,102,23,132,26,96,11,51,3,8
2019-06-05,식품,파/양파,2,8,14,51,14,51,7,17,2,10
2019-06-05,식품,파김치,,,,2,5,8,1,2,,
2019-06-05,뷰티,팩도구,2,1,2,7,1,9,1,2,,
2019-06-05,식품,포도/거봉/체리,4,4,5,15,12,17,3,7,,1
2019-06-05,식품,표고버섯,1,1,2,14,2,8,3,7,,1
2019-06-05,뷰티,풋스프레이,,4,1,3,,1,,,,
2019-06-05,뷰티,풋워시/스크럽,1,2,4,5,3,1,1,,,
2019-06-05,뷰티,풋크림,1,5,3,15,,16,,2,,2
2019-06-05,뷰티,풋패치,2,16,7,31,5,16,1,11,1,2
2019-06-05,식품,프라페/버블티 파우더,,6,3,6,3,4,3,3,2,
2019-06-05,식품,프로바이오틱스,12,62,83,216,77,198,33,84,19,18
2019-06-05,식품,프로폴리스/로얄젤리,2,8,11,16,8,18,4,9,3,2
2019-06-05,식품,한방 분말/환제품,14,22,31,62,40,85,33,53,18,16
2019-06-05,식품,한방재료,2,4,12,19,15,17,6,9,1,
2019-06-05,식품,한우육,1,11,5,59,9,44,8,21,5,3
2019-06-05,식품,해조류 다시마,,3,1,3,3,2,2,2,,
2019-06-05,식품,해조류 미역,,7,8,17,6,15,6,4,2,1
2019-06-05,식품,해초류 ,,3,2,3,3,6,1,,,
2019-06-05,뷰티,핸드워시/스크럽,2,9,22,49,27,24,3,7,1,2
2019-06-05,뷰티,핸드크림,4,25,16,39,10,40,3,12,4,1
2019-06-05,뷰티,향수세트,,,,,,,,1,,
2019-06-05,식품,허브차,6,14,19,34,20,34,12,8,,4
2019-06-05,식품,헛개/가시오가피,,,1,,4,2,,2,,
2019-06-05,뷰티,헤어 브러쉬,1,19,10,17,9,9,3,7,1,1
2019-06-05,뷰티,헤어매니큐어,1,1,,2,,3,,1,,
2019-06-05,뷰티,헤어스타일링용 염색약,9,45,17,99,19,66,15,40,2,7
2019-06-05,뷰티,헤어스타일링용 펌제,11,16,6,16,4,14,1,2,,1
2019-06-05,뷰티,헤어스타일링용 흑채,3,8,3,18,3,12,2,7,2,1
2019-06-05,뷰티,헤어스프레이,3,12,16,22,9,19,4,5,3,1
2019-06-05,뷰티,헤어에센스,14,77,26,111,27,96,12,37,2,9
2019-06-05,뷰티,헤어왁스,4,12,19,9,12,2,3,3,,
2019-06-05,뷰티,헤어젤,,,2,1,3,6,2,1,,
2019-06-05,뷰티,헤어케어세트,,2,2,8,4,7,,,1,
2019-06-05,식품,호박,4,7,10,39,17,20,6,15,4,1
2019-06-05,식품,혼합견과,2,7,7,16,5,18,2,6,1,
2019-06-05,식품,혼합곡,,1,,,,1,,,,
2019-06-05,식품,홍삼 간식,1,1,1,3,,4,1,2,,
2019-06-05,식품,홍삼 분말/환,,,2,4,4,6,1,1,2,
2019-06-05,식품,홍삼 음료,,1,,1,1,2,2,,,1
2019-06-05,식품,홍삼/인삼 제품,3,6,9,15,12,26,8,15,6,2
2019-06-05,식품,홍삼액/홍삼정,25,30,50,81,77,116,31,44,14,12
2019-06-05,식품,홍삼절편/홍삼정과,2,4,3,7,9,7,2,3,,
2019-06-05,식품,홍어,,,,1,1,,1,,,
2019-06-05,식품,홍차,2,5,4,9,2,6,5,,2,
2019-06-05,뷰티,화장 비누,7,34,22,56,29,76,16,25,8,4
2019-06-05,뷰티,화장 퍼프,12,87,9,84,5,38,5,8,2,2
