날짜,대분류,소분류,20M,20F,30M,30F,40M,40F,50M,50F,60M,60F
2019-11-17,식품,파김치,2,4,6,8,4,3,2,3,,
2019-11-17,뷰티,팩도구,,3,,1,,1,,1,,
2019-11-17,식품,포도/거봉/체리,2,5,3,5,6,19,1,5,,1
2019-11-17,식품,표고버섯,,,4,15,7,11,2,4,1,1
2019-11-17,뷰티,풋스프레이,1,2,,1,,,,2,,
2019-11-17,뷰티,풋워시/스크럽,,2,,6,1,3,,3,,
2019-11-17,뷰티,풋크림,6,7,3,20,7,17,3,7,,2
2019-11-17,뷰티,풋패치,,5,5,5,8,12,1,7,,1
2019-11-17,식품,프라페/버블티 파우더,6,5,4,6,1,2,1,3,,1
2019-11-17,식품,프로바이오틱스,17,56,56,127,65,140,41,68,15,18
2019-11-17,식품,프로폴리스/로얄젤리,4,12,21,30,18,32,8,11,1,
2019-11-17,식품,한방 분말/환제품,7,16,22,44,19,52,21,39,12,5
2019-11-17,식품,한방재료,,3,3,8,6,8,7,4,4,1
2019-11-17,식품,한우육,5,3,13,50,28,51,8,17,6,6
2019-11-17,식품,해조류 다시마,,2,,9,2,10,3,3,,2
2019-11-17,식품,해조류 미역,3,1,7,23,8,8,4,10,2,
2019-11-17,식품,해초류 ,2,2,2,8,2,3,2,,,1
2019-11-17,뷰티,핸드워시/스크럽,2,14,23,45,10,19,1,9,1,
2019-11-17,뷰티,핸드크림,25,56,21,75,25,63,13,26,4,3
2019-11-17,식품,허브차,5,15,13,29,11,22,4,9,2,
2019-11-17,식품,헛개/가시오가피,,,,,1,1,,,,
2019-11-17,뷰티,헤어 브러쉬,3,15,4,15,7,8,5,3,,
2019-11-17,뷰티,헤어매니큐어,,1,1,2,,,,,,
2019-11-17,뷰티,헤어무스,,,,,1,,,1,,
2019-11-17,뷰티,헤어스타일링용 염색약,2,35,25,51,22,55,25,32,8,10
2019-11-17,뷰티,헤어스타일링용 펌제,5,6,8,11,3,8,2,4,,1
2019-11-17,뷰티,헤어스타일링용 흑채,1,4,7,5,5,6,1,4,1,1
2019-11-17,뷰티,헤어스프레이,6,10,13,13,4,7,2,6,,2
2019-11-17,뷰티,헤어에센스,12,61,23,86,42,80,24,40,2,4
2019-11-17,뷰티,헤어왁스,11,4,10,11,8,7,3,4,1,1
2019-11-17,뷰티,헤어젤,,1,1,,3,3,1,3,,
2019-11-17,뷰티,헤어케어세트,1,,4,9,2,9,1,3,,
2019-11-17,식품,호박,3,14,10,48,9,40,2,13,1,4
2019-11-17,식품,혼합견과,,4,9,12,10,12,2,3,2,
2019-11-17,식품,혼합곡,,,,1,,1,,,,
2019-11-17,식품,홍삼 간식,,,1,,,2,,,2,1
2019-11-17,식품,홍삼 분말/환,,,,2,,,5,2,,1
2019-11-17,식품,홍삼 음료,1,,,,,,,,2,
2019-11-17,식품,홍삼/인삼 제품,2,5,13,15,7,15,8,3,4,1
2019-11-17,식품,홍삼액/홍삼정,33,24,25,41,65,59,21,28,6,11
2019-11-17,식품,홍삼절편/홍삼정과,,4,2,5,1,2,6,2,1,
2019-11-17,식품,홍어,1,,,1,1,,1,,,
2019-11-17,식품,홍차,3,10,2,10,5,9,4,2,,
2019-11-17,뷰티,화장 비누,8,24,17,40,26,42,6,15,3,6
2019-11-17,뷰티,화장 퍼프,9,30,7,55,6,31,5,6,2,
2019-11-17,식품,환자식,,1,5,7,9,9,3,6,3,2
2019-11-17,냉난방가전,황토매트,2,4,1,,,7,1,8,,
2019-11-17,식품,회,164,388,235,369,104,172,22,42,4,7
2019-11-17,냉난방가전,휴대용 선풍기,,,,,1,1,,,,
2019-11-17,식품,흰우유,9,55,101,231,70,137,16,35,4,9
2019-11-17,냉난방가전,히터,8,13,29,37,47,51,25,34,14,6
2019-11-18,식품,가공란,12,41,24,65,27,42,9,15,3,2
2019-11-18,냉난방가전,가열식 가습기,,1,4,9,2,4,3,1,1,
2019-11-18,식품,가자미,,3,5,7,1,8,,3,,
2019-11-18,식품,갈비/찜/바비큐용 돈육,2,6,3,5,4,10,2,3,,2
2019-11-18,식품,갈비용 우육,1,1,1,1,2,2,1,1,,1
2019-11-18,식품,갈치,,4,3,15,9,18,,5,3,
2019-11-18,식품,감/홍시,4,9,2,14,12,25,14,27,3,6
2019-11-18,식품,감귤/한라봉/오렌지,27,108,107,249,183,361,69,139,33,36
2019-11-18,식품,감마리놀렌산 영양제,1,1,4,9,2,8,2,4,,
2019-11-18,식품,감말랭이,,,1,1,3,5,2,1,2,2
2019-11-18,식품,감자,9,29,13,53,16,34,9,10,3,2
2019-11-18,식품,갓김치,2,2,15,17,19,27,23,38,6,10
2019-11-18,식품,건강즙,1,13,16,25,19,23,13,22,2,4
2019-11-18,식품,건강즙/녹용,3,6,15,38,18,28,16,23,8,6
2019-11-18,식품,건대추,,3,1,14,6,9,4,10,4,2
2019-11-18,식품,건망고,,1,2,1,2,5,2,1,,
2019-11-18,식품,건바나나,,5,2,11,,4,,,,
2019-11-18,식품,건어물 건새우,,,1,2,,2,,,,3
2019-11-18,식품,건어물 노가리,1,,,3,9,3,,4,,
2019-11-18,식품,건어물 마른오징어,7,61,39,112,46,76,7,38,5,11
2019-11-18,식품,건어물 멸치,1,3,6,26,17,20,4,11,2,3
2019-11-18,식품,건어물 쥐포,2,5,18,32,17,23,3,1,2,1
2019-11-18,식품,건어물 진미채,,6,3,8,5,15,4,8,,3
2019-11-18,식품,건어물 황태,3,2,12,18,10,15,8,11,2,5
2019-11-18,식품,건자두,,2,5,3,2,4,2,4,,
2019-11-18,식품,건포도,,2,3,,2,4,,,,
2019-11-18,식품,게장류,13,32,10,27,12,40,7,6,4,3
2019-11-18,식품,견과류,4,16,15,44,22,37,14,20,2,4
2019-11-18,식품,견과류 땅콩,2,2,7,14,7,15,5,4,2,5
2019-11-18,식품,견과류 마카다미아,1,1,1,3,2,7,,2,1,
2019-11-18,식품,견과류 밤,4,16,21,86,33,67,17,14,4,1
2019-11-18,식품,견과류 잣/은행,,,,2,2,5,2,5,,3
2019-11-18,식품,견과류 카카오닙스,,5,3,1,,1,1,3,2,
2019-11-18,식품,견과류 캐슈넛,,,1,6,1,7,1,2,1,1
2019-11-18,식품,견과류 피스타치오,1,,1,2,2,3,,,1,1
2019-11-18,식품,견과류 호두,3,4,4,13,12,15,5,4,7,1
2019-11-18,식품,계란,5,25,35,92,32,97,20,37,4,3
2019-11-18,식품,고등어,5,17,26,58,38,50,17,25,3,8
2019-11-18,식품,고추/피망/파프리카,8,11,15,41,8,53,8,19,3,9
2019-11-18,식품,곡물차,3,12,14,52,18,29,10,11,3,1
2019-11-18,냉난방가전,공기정화 용품,4,10,34,58,37,33,18,13,4,4
2019-11-18,냉난방가전,공기청정기,3,7,25,17,21,8,13,5,5,1
2019-11-18,식품,곶감/반건시,,1,5,11,4,10,7,4,7,4
2019-11-18,식품,과실차,6,10,11,32,17,12,10,1,1,1
2019-11-18,식품,과일류,6,10,16,24,31,42,7,16,8,4
2019-11-18,식품,과일세트,2,1,,2,1,,2,,1,
2019-11-18,식품,과일채소 분말/분태,,,,1,,,,,1,
2019-11-18,식품,과채 음료/주스,13,47,66,165,58,87,31,27,3,8
2019-11-18,식품,구이/수육용 돈육,,,,,,2,1,1,,
2019-11-18,식품,국내산 돈육,3,7,13,33,13,35,5,16,1,1
2019-11-18,식품,굴 생물,6,12,20,52,35,67,16,27,10,15
2019-11-18,식품,굴비/조기,1,3,4,13,10,12,4,7,1,3
2019-11-18,식품,글루코사민/키토산 영양제,2,2,7,16,10,7,2,2,1,4
2019-11-18,뷰티,기능성 링클케어 화장품,,,,1,,,,1,,
2019-11-18,뷰티,기능성 모공관리 화장품,8,12,10,12,3,2,,4,1,
2019-11-18,뷰티,기능성 아이케어 화장품,10,29,18,61,12,57,15,16,5,5
2019-11-18,뷰티,기능성 영양보습 화장품,,3,2,2,2,4,1,,1,1
2019-11-18,뷰티,기능성 트러블케어 화장품,3,34,6,10,5,11,3,2,1,
2019-11-18,뷰티,기능성 화이트닝 화장품,,,,1,,,,,,
2019-11-18,뷰티,기능성 화장품 세트,,,,2,,1,1,1,,
2019-11-18,뷰티,기초 화장용 로션,37,86,82,161,57,130,16,48,6,16
2019-11-18,뷰티,기초 화장용 미스트,7,49,13,56,7,43,7,9,1,3
2019-11-18,뷰티,기초 화장용 스킨,32,116,36,185,47,154,14,31,4,11
2019-11-18,뷰티,기초 화장용 에센스,41,132,82,333,86,362,53,130,11,25
2019-11-18,뷰티,기초 화장용 오일/앰플,18,99,29,121,52,186,12,93,5,12
2019-11-18,뷰티,기초 화장용 크림,111,422,280,728,183,479,104,180,13,36
2019-11-18,식품,기타 농산물,1,6,13,37,21,46,10,18,8,5
2019-11-18,식품,기타 주스류,18,32,37,47,37,42,11,15,4,7
2019-11-18,식품,기타 한방/환제품,,,10,2,4,11,5,3,,
2019-11-18,식품,김치류,20,27,35,77,79,135,34,76,14,22
2019-11-18,식품,꽃게,3,9,1,8,3,1,3,,,
2019-11-18,식품,나물,5,4,9,26,20,32,7,8,4,6
2019-11-18,식품,낙지,1,3,2,13,5,9,5,3,,10
2019-11-18,냉난방가전,난방용 열풍기,,,1,,,2,,,,
2019-11-18,뷰티,남성 로션,4,1,7,8,15,15,6,9,5,
2019-11-18,뷰티,남성 메이크업,9,17,12,30,4,4,1,1,,
2019-11-18,뷰티,남성 선케어,1,,,,1,1,1,,,
2019-11-18,뷰티,남성 세트,9,7,18,20,12,20,15,20,4,2
2019-11-18,뷰티,남성 쉐이빙,16,5,15,4,12,14,5,7,4,1
2019-11-18,뷰티,남성 스킨,4,2,15,8,10,11,8,4,6,2
2019-11-18,뷰티,남성 에센스,5,7,20,18,9,18,11,6,3,
2019-11-18,뷰티,남성 크림,2,1,5,1,,,3,,,
2019-11-18,뷰티,남성 클렌징,1,2,4,5,3,1,1,3,1,1
2019-11-18,뷰티,남성향수,,,,,1,,,,,
2019-11-18,냉난방가전,냉풍기,,,2,,,,1,,,
2019-11-18,뷰티,네일 메이크업 용품,17,118,48,150,23,84,15,24,3,5
2019-11-18,뷰티,네일관리 소품,1,2,1,3,2,3,,,1,
2019-11-18,뷰티,네일리무버,1,,1,2,2,7,2,1,,
2019-11-18,뷰티,네일세트,,3,,4,,,,1,,
2019-11-18,뷰티,네일아트,,2,,2,,4,,,,1
2019-11-18,뷰티,네일컬러,,5,4,20,4,5,1,1,,
2019-11-18,뷰티,네일케어,4,7,3,11,1,12,1,4,,
2019-11-18,식품,녹차,1,7,10,10,6,12,10,6,4,
2019-11-18,식품,느타리버섯,,4,2,9,6,6,1,1,,
2019-11-18,식품,다이어트보조식,35,95,85,129,52,112,16,45,4,17
2019-11-18,식품,다이어트용 헬스보충식품,35,32,23,27,22,26,10,22,5,3
2019-11-18,식품,닭 양념육,2,3,1,2,2,,2,,,
2019-11-18,식품,닭가슴살,134,197,121,153,61,105,30,40,9,9
2019-11-18,식품,대게/킹크랩,3,3,6,5,5,4,2,1,,1
2019-11-18,식품,더치커피,7,11,8,15,7,7,3,9,3,
2019-11-18,뷰티,데오드란트,5,7,7,9,4,5,3,,2,
2019-11-18,식품,도라지/더덕,,7,5,13,4,17,2,4,,1
2019-11-18,냉난방가전,돈풍기,,2,1,1,2,1,2,2,3,
2019-11-18,식품,돼지 곱창,127,326,156,317,52,129,15,34,2,5
2019-11-18,식품,두유,16,73,85,209,104,205,55,97,19,19
2019-11-18,식품,둥굴레차,1,2,5,6,6,6,10,2,4,1
2019-11-18,식품,딸기/복분자/블루베리,3,21,21,38,14,12,1,10,1,5
2019-11-18,식품,딸기우유,,11,7,22,5,2,2,1,,
2019-11-18,냉난방가전,라디에이터,6,3,16,10,21,12,12,6,8,4
2019-11-18,식품,랍스타,2,12,20,38,23,72,10,26,2,8
2019-11-18,식품,레몬/자몽,6,16,18,28,11,21,13,7,5,3
2019-11-18,식품,루테인/눈 영양제,5,22,29,58,34,94,25,52,18,10
2019-11-18,뷰티,린스,,18,13,25,15,28,7,12,1,2
2019-11-18,뷰티,립앤아이 리무버,4,22,4,18,3,13,3,1,,
2019-11-18,식품,마늘/생강,2,7,11,30,11,31,17,20,5,9
2019-11-18,뷰티,메이크업 박스,,2,,3,1,,,,,
2019-11-18,뷰티,메이크업 브러쉬,11,67,11,63,10,30,9,16,2,2
2019-11-18,식품,메추리알,1,2,8,19,1,13,3,3,,
2019-11-18,식품,명태/동태,1,1,2,6,1,10,,3,1,1
2019-11-18,식품,무/배추,,1,1,5,1,2,3,3,1,
2019-11-18,식품,무김치,1,10,15,30,24,62,15,40,3,12
2019-11-18,식품,문어,2,1,1,5,3,1,1,,,
2019-11-18,식품,물김치,,1,1,7,2,3,1,5,,1
2019-11-18,식품,미나리,1,,,,1,3,,,2,1
2019-11-18,식품,미숫가루/곡물가루,2,3,3,15,4,7,1,5,3,
2019-11-18,뷰티,미용가위,,1,2,5,,2,,1,,
2019-11-18,식품,믹스 채소,,3,,3,4,5,2,1,,1
2019-11-18,식품,밀크티/티라떼,17,91,26,63,25,33,3,12,,4
2019-11-18,식품,바나나/파인애플/망고,5,29,27,91,33,58,8,19,5,3
2019-11-18,식품,바나나우유,4,17,18,31,9,21,3,2,,2
2019-11-18,뷰티,바디 보습제,33,109,123,280,76,172,34,47,9,11
2019-11-18,뷰티,바디 세트,1,8,3,9,2,4,3,5,,2
2019-11-18,뷰티,바디 스크럽,2,11,1,14,3,16,,4,1,
2019-11-18,뷰티,바디 클렌져,27,63,61,152,54,82,32,45,8,9
2019-11-18,뷰티,바디케어용 땀패드,,,,2,,,,,,
2019-11-18,뷰티,바디케어용 때비누,1,3,5,10,2,5,2,,,1
2019-11-18,뷰티,바디케어용 볼륨업크림,,,4,7,3,3,1,1,,
2019-11-18,뷰티,바디케어용 슬리밍,1,3,2,,,2,1,1,1,
2019-11-18,뷰티,바디케어용 제모제,3,3,1,2,4,4,,1,,
2019-11-18,뷰티,바디케어용 청 결제,6,26,36,83,13,58,5,21,2,2
2019-11-18,식품,반건조고구마,2,7,3,24,3,13,1,4,,1
2019-11-18,식품,반찬류,9,16,19,49,20,55,10,10,2,8
2019-11-18,식품,배/포도/과일즙,8,28,34,88,27,44,6,14,5,5
2019-11-18,식품,배추김치,11,33,33,103,77,215,82,209,35,67
2019-11-18,식품,백김치,,,1,5,,2,,2,,
2019-11-18,뷰티,베이스 메이크업 세트,2,,2,1,,1,,,,
2019-11-18,뷰티,베이스 메이크업용 BB크림,6,17,6,56,10,27,5,9,2,2
2019-11-18,뷰티,베이스 메이크업용 CC크림,,3,,3,1,1,1,,,
2019-11-18,뷰티,베이스 메이크업용 가루파우더,,10,4,17,8,9,2,2,,1
2019-11-18,뷰티,베이스 메이크업용 메이크업베이스,3,6,,15,2,8,2,1,,
2019-11-18,뷰티,베이스 메이크업용 컨실러,5,32,4,37,7,14,2,4,,1
2019-11-18,뷰티,베이스 메이크업용 쿠션팩트,10,108,30,125,40,86,11,45,4,8
2019-11-18,뷰티,베이스 메이크업용 트윈케이크,,,1,1,1,4,1,3,1,1
2019-11-18,뷰티,베이스 메이크업용 파우더팩트,2,31,15,49,30,62,11,33,1,5
2019-11-18,뷰티,베이스 메이크업용 파운데이션,12,84,21,91,21,70,12,30,2,12
2019-11-18,뷰티,베이스 메이크업용 프라이머,8,17,6,21,8,11,5,8,,
2019-11-18,냉난방가전,벽걸이 에어컨,,,,1,1,3,,1,,
2019-11-18,냉난방가전,벽걸이형 냉온풍기,,,,3,,,,,,
2019-11-18,냉난방가전,벽걸이형 선풍기,,,,1,,,1,1,1,
2019-11-18,식품,보리차,,9,13,20,9,18,3,5,2,
2019-11-18,냉난방가전,보일러,,,1,,1,3,1,1,,
2019-11-18,식품,복분자/석류/과실즙,8,25,30,60,33,104,21,56,2,7
2019-11-18,냉난방가전,복합식 가습기,5,31,36,106,33,52,11,13,5,1
2019-11-18,식품,부추,1,1,3,13,4,7,1,1,1,
2019-11-18,뷰티,뷰티 눈썹정리도구,3,2,4,18,1,5,2,1,1,
2019-11-18,뷰티,뷰티 속눈썹/쌍꺼풀,2,19,5,39,12,14,2,2,,2
2019-11-18,뷰티,뷰티 손거울,2,14,3,19,8,8,2,1,,
2019-11-18,뷰티,뷰티 타투,,3,1,1,,1,,,,
2019-11-18,뷰티,뷰티 헤어캡,,3,2,9,2,5,,1,,
2019-11-18,뷰티,뷰티 화장솜,7,50,5,44,6,28,4,6,2,1
2019-11-18,뷰티,뷰티 화장품 공병/케이스,1,5,5,8,3,6,1,,,1
2019-11-18,뷰티,뷰티용 기름종이,1,6,2,4,2,1,,,,
2019-11-18,뷰티,뷰티용 면봉/귀이개,4,11,19,19,16,15,9,8,1,3
2019-11-18,뷰티,뷰티용 뷰러,,7,,11,1,9,1,1,,1
2019-11-18,뷰티,뷰티용 샤프너,,1,,1,,3,,1,,
2019-11-18,뷰티,뷰티용 여드름압출기,4,3,1,4,1,5,1,,,
2019-11-18,식품,브로콜리/셀러리,4,12,13,22,9,15,1,5,,
2019-11-18,식품,비타민,42,83,116,211,109,204,71,140,33,34
2019-11-18,식품,비타민/화이바 음료,12,10,16,20,20,14,8,6,2,
2019-11-18,식품,삼치,,,5,5,2,4,1,,,
2019-11-18,식품,상황버섯,,1,,,,1,,,,
2019-11-18,식품,새송이버섯,1,5,3,16,5,2,1,3,1,
2019-11-18,식품,새우/대하,3,10,9,11,2,18,8,7,2,1
2019-11-18,뷰티,색조 메이크업 립글로스,,2,1,8,2,5,,3,,1
2019-11-18,뷰티,색조 메이크업 립라이너,1,,,1,,,,,,1
2019-11-18,뷰티,색조 메이크업 립밤,21,79,51,118,41,112,6,21,8,3
2019-11-18,뷰티,색조 메이크업 립스틱,18,123,25,136,25,97,12,33,,8
2019-11-18,뷰티,색조 메이크업 립틴트,19,168,27,93,30,42,2,8,1,3
2019-11-18,뷰티,색조 메이크업 마스카라,1,44,6,42,9,24,5,9,,2
2019-11-18,뷰티,색조 메이크업 볼터치,8,58,7,42,7,13,1,5,1,3
2019-11-18,뷰티,색조 메이크업 속눈썹영양제,2,20,,13,2,4,1,2,,
2019-11-18,뷰티,색조 메이크업 쉐딩/하이라이터,2,20,5,32,5,13,,2,1,
2019-11-18,뷰티,색조 메이크업 아이라이너,5,55,10,54,12,42,2,11,2,2
2019-11-18,뷰티,색조 메이크업 아이브로우,13,55,12,52,14,48,7,19,2,
2019-11-18,뷰티,색조 메이크업 아이섀도우,5,76,15,69,12,41,4,11,2,2
2019-11-18,식품,생닭/닭부분육,3,2,10,17,8,13,2,1,3,1
2019-11-18,식품,생선류,10,13,20,27,15,17,8,11,3,6
2019-11-18,식품,생수,125,267,211,496,272,366,155,149,64,50
2019-11-18,식품,생식/선식 분말,,,3,2,1,9,,3,,2
2019-11-18,뷰티,샤워코롱,1,,,,2,2,,2,,
2019-11-18,뷰티,샴푸,60,225,190,388,185,391,74,120,14,30
2019-11-18,뷰티,선로션,3,3,9,11,3,6,4,1,,
2019-11-18,뷰티,선스프레이,,1,,,2,,,,,
2019-11-18,식품,선식,3,2,2,4,1,8,5,2,1,1
2019-11-18,뷰티,선케어용 선밤,1,2,5,11,4,6,1,1,,1
2019-11-18,뷰티,선크림,18,39,17,65,20,51,6,16,2,5
2019-11-18,뷰티,선파우더,,,,7,,,,,,
2019-11-18,뷰티,세안도구,1,4,1,3,,5,,,,
2019-11-18,식품,소고기 등심/안심,,3,3,10,4,9,2,4,2,1
2019-11-18,식품,소고기 육회,50,104,61,81,52,41,10,14,2,2
2019-11-18,뷰티,손톱정리도구,,8,3,9,5,9,2,1,1,
2019-11-18,식품,수산 생물,11,46,28,68,35,78,21,11,6,6
2019-11-18,식품,수입우육,5,8,7,30,14,13,5,3,,1
2019-11-18,식품,숙취/에너지/건강 음료,11,21,15,42,26,26,11,13,2,2
2019-11-18,뷰티,스크럽/필링크림,13,49,19,52,6,28,7,11,2,2
2019-11-18,뷰티,스킨케어 곡물팩,,2,1,4,,2,,,,
2019-11-18,뷰티,스킨케어 마스크팩,20,122,46,171,40,110,24,42,5,9
2019-11-18,뷰티,스킨케어 수면팩,7,18,6,24,4,10,8,1,1,
2019-11-18,뷰티,스킨케어 시트마스크팩,13,44,21,83,14,66,12,34,,9
2019-11-18,뷰티,스킨케어 워시오프팩,1,10,4,7,2,2,1,,,
2019-11-18,뷰티,스킨케어 코팩,7,14,20,53,24,97,14,47,2,12
2019-11-18,뷰티,스킨케어 필오프팩,2,1,4,16,1,9,1,2,,
2019-11-18,냉난방가전,스탠드형 냉온풍기,3,,3,2,4,2,3,2,2,
2019-11-18,냉난방가전,스탠드형 에어컨,,,,1,,1,6,,,
2019-11-18,식품,스피루리나 영양제,1,1,2,2,2,8,2,5,1,
2019-11-18,식품,시금치,1,2,12,10,7,14,,5,1,
2019-11-18,식품,식혜/수정과,1,2,5,11,6,9,3,1,3,1
2019-11-18,냉난방가전,신발건조기,1,,,,2,,,,1,
2019-11-18,식품,쌀,15,44,97,220,141,251,89,139,30,39
2019-11-18,식품,쌈채소,7,22,28,61,19,63,8,12,4,6
2019-11-18,식품,아몬드유/코코넛밀크,3,31,17,38,12,28,4,5,1,
2019-11-18,식품,아이스티,6,15,15,7,5,6,6,4,1,2
2019-11-18,뷰티,애프터선,11,6,4,25,9,26,2,6,3,3
2019-11-18,식품,야채/호박즙,6,30,36,77,42,39,11,26,6,5
2019-11-18,식품,양념 돈육,,2,2,2,1,1,,1,,
2019-11-18,식품,양념우육,2,6,5,10,2,5,1,3,,
2019-11-18,식품,양배추/양상추,1,3,4,18,6,17,1,5,,3
2019-11-18,식품,양파/마늘즙,4,1,11,20,22,22,12,13,,5
2019-11-18,식품,어란(생선알),,2,1,4,1,4,1,,,
2019-11-18,식품,어린이 음료,,4,9,22,4,6,1,,,2
2019-11-18,식품,어린이영양제,3,6,45,98,21,33,2,1,1,
2019-11-18,식품,어린이홍삼,1,1,29,54,37,31,1,1,2,
2019-11-18,식품,어린잎/새싹채소,,4,4,11,1,5,,,1,
2019-11-18,냉난방가전,업소용 선풍기,,,,1,,,1,,,
2019-11-18,냉난방가전,에어워셔,,1,1,11,,2,2,4,1,
2019-11-18,냉난방가전,에어컨 리모컨,,,2,,,,,,,
2019-11-18,식품,에이드,9,29,10,15,6,7,2,1,,2
2019-11-18,식품,연어/훈제연어,4,12,5,17,2,5,1,2,,1
2019-11-18,식품,영지버섯,,,1,2,,,,,,
2019-11-18,식품,오리고기/훈제오리,6,11,20,31,22,46,7,6,5,2
2019-11-18,식품,오메가3/스쿠알렌 영양제,9,13,25,52,37,56,14,40,9,7
2019-11-18,식품,오이/가지,,3,5,11,6,9,1,5,1,2
2019-11-18,식품,오징어,2,13,20,43,14,44,4,12,1,2
2019-11-18,식품,옥돔,,,,2,,,,,,
2019-11-18,식품,옥수수,,5,5,14,3,8,,6,2,1
2019-11-18,식품,옥수수차,1,1,4,5,6,7,4,3,3,
2019-11-18,냉난방가전,온수매트,7,24,44,77,64,117,38,58,14,8
2019-11-18,냉난방가전,온열매트,16,12,53,44,61,59,37,35,5,7
2019-11-18,냉난방가전,온풍기,4,15,27,41,45,31,22,16,7,3
2019-11-18,식품,옻/칡/쑥즙,1,2,2,8,1,2,3,2,1,
2019-11-18,식품,요거트/발효유,17,63,43,130,37,103,19,17,8,6
2019-11-18,식품,우엉/연근,,,1,1,1,2,,,,
2019-11-18,식품,원두커피,21,32,54,100,86,127,74,60,22,8
2019-11-18,식품,윙봉/닭다리/날개,,,1,2,1,7,1,,,1
2019-11-18,식품,유자차,14,10,25,26,17,26,9,11,4,7
2019-11-18,식품,유제품 음료,9,23,35,78,22,49,9,28,4,3
2019-11-18,식품,율무차,3,5,11,14,14,13,8,12,,3
2019-11-18,식품,음용 식초,1,3,5,9,5,6,3,3,1,
2019-11-18,냉난방가전,의류건조기,,5,12,9,13,9,2,7,,1
2019-11-18,냉난방가전,이동형 에어컨,,1,,,1,1,1,,,
2019-11-18,식품,이온음료,2,8,9,18,10,7,4,3,,1
2019-11-18,식품,인삼/수삼/산삼,2,6,5,6,10,11,7,3,1,2
2019-11-18,식품,인스턴트커피,26,68,156,272,250,311,146,122,58,29
2019-11-18,뷰티,입욕제,3,6,7,10,4,4,1,1,,1
2019-11-18,냉난방가전,자연식 가습기,,2,6,7,2,2,,4,1,
2019-11-18,식품,잡곡,2,9,9,37,24,40,16,33,1,9
2019-11-18,식품,잡곡 씨드류,,1,5,3,3,5,1,3,,4
2019-11-18,식품,장어,,2,6,8,3,3,,1,1,1
2019-11-18,식품,장조림/카레용 돈육,,3,1,8,2,1,2,1,,
2019-11-18,식품,저/무지방우유,3,9,11,28,18,25,8,17,,1
2019-11-18,냉난방가전,전기온수기,2,,3,4,7,6,8,6,10,
2019-11-18,냉난방가전,전기장판,15,29,18,32,23,54,15,21,3,10
2019-11-18,식품,전복 생물,5,11,10,28,18,36,8,17,7,5
2019-11-18,식품,전통주,2,1,1,3,2,1,,,,
2019-11-18,식품,전통차,,14,15,47,32,32,25,22,3,5
2019-11-18,식품,절임배추/김치속,4,9,25,55,75,164,58,144,18,32
2019-11-18,식품,젓갈류,2,13,16,60,35,90,24,62,4,19
2019-11-18,냉난방가전,제습기,1,2,14,6,3,7,2,3,1,
2019-11-18,식품,조개,7,17,30,63,24,71,10,18,5,4
2019-11-18,식품,주꾸미,6,30,13,48,23,30,2,3,,4
2019-11-18,식품,차 선물세트,3,10,3,9,1,3,,1,,2
2019-11-18,식품,차/곡물 음료,15,17,12,22,12,21,4,1,4,3
2019-11-18,식품,참외/메론/수박,,,4,4,3,9,,4,,
2019-11-18,식품,초유 영양제,,,3,9,,2,,,,
2019-11-18,냉난방가전,초음파식 가습기,11,27,63,94,65,61,29,23,14,11
2019-11-18,식품,초코우유,8,22,6,11,4,21,3,1,,
2019-11-18,식품,카페 푸드,20,84,36,99,26,85,14,24,6,8
2019-11-18,식품,카페용 초콜릿시럽,3,4,5,3,4,14,,,,1
2019-11-18,냉난방가전,카페트매트,1,2,1,18,5,15,1,8,,2
2019-11-18,식품,칼슘/철분 영양제,8,24,32,66,22,48,15,21,4,2
2019-11-18,식품,캡슐/POD커피,4,21,32,78,39,50,19,22,6,2
2019-11-18,식품,커피용 프림,,,,1,1,,1,,,2
2019-11-18,식품,커피음료,138,373,205,495,129,236,60,61,17,18
2019-11-18,냉난방가전,컨벡터,3,2,8,3,12,11,13,4,2,2
2019-11-18,식품,코코아/핫초코,14,24,17,23,22,45,8,8,2,2
2019-11-18,식품,콜라겐/코큐텐 영양제,9,36,32,85,39,117,23,78,9,16
2019-11-18,식품,콩나물/숙주,1,8,13,33,11,37,5,15,2,3
2019-11-18,뷰티,클렌징 로션,6,10,2,10,4,6,1,,,1
2019-11-18,뷰티,클렌징 오일,15,64,18,155,16,63,6,12,2,4
2019-11-18,뷰티,클렌징 워터/젤,4,46,13,48,11,33,4,5,2,1
2019-11-18,뷰티,클렌징 크림,1,8,3,12,1,14,,3,2,2
2019-11-18,뷰티,클렌징 티슈,1,9,2,16,9,21,4,27,2,2
2019-11-18,뷰티,클렌징 폼,34,101,57,152,49,110,35,60,6,7
2019-11-18,식품,클로렐라 영양제,,,,1,,1,,,,
2019-11-18,식품,키위/참다래,1,5,13,33,8,31,7,15,3,3
2019-11-18,냉난방가전,탁상/USB 선풍기,,,1,1,,1,,,1,
2019-11-18,식품,탄산수,12,34,44,49,41,32,17,13,6,2
2019-11-18,식품,탄산음료,55,51,84,99,79,88,27,37,10,15
2019-11-18,뷰티,태닝용 선크림,,1,,,,1,,,,
2019-11-18,식품,토마토,4,32,33,81,33,74,10,38,3,7
2019-11-18,뷰티,트리트먼트,7,49,35,123,28,96,18,23,6,5
2019-11-18,식품,파/양파,7,10,20,64,19,46,11,33,1,2
