날짜,대분류,소분류,20M,20F,30M,30F,40M,40F,50M,50F,60M,60F
2018-06-09,식품,수입우육,1,3,4,10,6,10,1,8,,2
2018-06-09,식품,숙취/에너지/건강 음료,16,21,12,10,8,9,2,3,1,3
2018-06-09,뷰티,스크럽/필링크림,6,31,14,28,6,15,1,13,2,2
2018-06-09,뷰티,스킨케어 곡물팩,,1,1,3,,2,,,,
2018-06-09,뷰티,스킨케어 마스크팩,22,131,36,209,68,321,23,107,1,16
2018-06-09,뷰티,스킨케어 수면팩,2,10,3,4,3,4,,2,,
2018-06-09,뷰티,스킨케어 시트마스크팩,8,34,12,50,18,41,3,10,3,2
2018-06-09,뷰티,스킨케어 워시오프팩,1,9,1,3,3,4,1,,1,
2018-06-09,뷰티,스킨케어 코팩,30,35,40,62,23,29,5,7,1,
2018-06-09,뷰티,스킨케어 필오프팩,3,5,5,5,4,10,1,2,1,
2018-06-09,냉난방가전,스탠드형 냉온풍기,2,,1,,2,,,,,1
2018-06-09,냉난방가전,스탠드형 에어컨,2,3,16,11,7,7,6,5,1,2
2018-06-09,식품,스피루리나 영양제,,2,1,4,,6,,1,1,
2018-06-09,식품,시금치,1,2,3,3,1,4,,,,2
2018-06-09,식품,식혜/수정과,4,7,1,8,6,3,,3,,
2018-06-09,냉난방가전,신발건조기,,1,,,,,,,,
2018-06-09,식품,쌀,21,44,68,128,54,125,40,60,9,11
2018-06-09,식품,쌈채소,9,13,7,25,8,30,,6,,1
2018-06-09,식품,아몬드유/코코넛밀크,4,17,3,23,4,6,3,4,,4
2018-06-09,식품,아이스티,3,16,10,23,5,21,5,5,,1
2018-06-09,뷰티,애프터선,1,10,8,39,4,13,,6,2,1
2018-06-09,식품,야채/호박즙,3,26,12,33,10,18,3,12,,1
2018-06-09,식품,양념 돈육,,2,,1,,1,,,,
2018-06-09,식품,양념우육,7,8,4,6,3,2,,,,
2018-06-09,식품,양배추/양상추,,2,5,5,2,3,2,1,1,2
2018-06-09,식품,양파/마늘즙,2,6,6,10,11,12,3,8,2,5
2018-06-09,식품,어란(생선알),1,2,3,1,,2,,,,
2018-06-09,식품,어린이 음료,,,2,14,3,1,1,,,
2018-06-09,식품,어린이영양제,,5,11,21,5,9,1,1,,1
2018-06-09,식품,어린이홍삼,1,1,15,52,22,73,3,5,,3
2018-06-09,식품,어린잎/새싹채소,,,,3,,3,,2,,1
2018-06-09,냉난방가전,업소용 선풍기,1,,4,2,4,4,2,4,2,
2018-06-09,냉난방가전,에어커튼,,,,,,,1,,,
2018-06-09,냉난방가전,에어컨 리모컨,1,,3,6,4,6,1,2,1,
2018-06-09,식품,에이드,13,64,17,80,34,60,8,26,3,7
2018-06-09,식품,연어/훈제연어,2,6,9,25,19,79,14,53,3,9
2018-06-09,식품,영지버섯,,,,,1,,,,,
2018-06-09,식품,오리고기/훈제오리,1,4,7,14,5,21,1,8,1,3
2018-06-09,식품,오메가3/스쿠알렌 영양제,1,8,19,28,15,14,6,21,1,1
2018-06-09,식품,오이/가지,,3,4,7,5,9,5,4,,2
2018-06-09,식품,오징어,4,8,10,32,11,16,1,3,,
2018-06-09,식품,옥돔,,,1,,,1,1,,,
2018-06-09,식품,옥수수,1,8,10,40,11,21,,2,,
2018-06-09,식품,옥수수차,,1,2,10,,5,3,2,,
2018-06-09,냉난방가전,온수매트,,,1,1,,,,,,
2018-06-09,냉난방가전,온열매트,2,1,12,11,17,9,13,2,1,2
2018-06-09,냉난방가전,온풍기,,,,2,,2,,1,,
2018-06-09,식품,옻/칡/쑥즙,1,4,1,3,3,5,5,4,2,
2018-06-09,식품,요거트/발효유,7,28,20,53,16,28,7,6,3,4
2018-06-09,식품,원두커피,5,10,15,30,31,55,8,11,6,7
2018-06-09,식품,윙봉/닭다리/날개,1,3,1,2,,2,1,,,
2018-06-09,식품,유자차,1,1,6,8,1,3,2,2,,
2018-06-09,식품,유제품 음료,18,38,34,64,24,35,5,11,3,4
2018-06-09,식품,율무차,,,,2,2,,,1,,
2018-06-09,식품,음용 식초,1,2,3,12,3,8,8,1,2,
2018-06-09,냉난방가전,의류건조기,,2,7,12,9,12,6,4,,2
2018-06-09,냉난방가전,이동형 에어컨,2,3,8,5,1,1,1,2,,
2018-06-09,식품,이온음료,9,15,9,19,13,25,5,5,2,1
2018-06-09,식품,인삼/수삼/산삼,2,3,2,4,2,8,1,4,,1
2018-06-09,식품,인스턴트커피,17,44,53,112,67,105,28,38,9,14
2018-06-09,뷰티,입욕제,2,5,3,10,1,6,,,,
2018-06-09,냉난방가전,자연식 가습기,,,,1,,,,,,
2018-06-09,식품,잡곡,1,5,7,29,7,22,7,26,3,16
2018-06-09,식품,잡곡 씨드류,,1,,3,,7,2,3,2,
2018-06-09,식품,장어,2,,3,2,,1,1,2,,
2018-06-09,식품,장조림/카레용 돈육,1,3,1,1,,,,2,,
2018-06-09,식품,저/무지방우유,3,4,6,22,5,12,2,3,,1
2018-06-09,냉난방가전,전기온수기,,,,,1,,,,,
2018-06-09,냉난방가전,전기장판,,,,,,1,,,,
2018-06-09,식품,전복 생물,3,6,9,30,19,43,15,33,4,8
2018-06-09,식품,전통주,1,1,1,9,,1,1,1,,
2018-06-09,식품,전통차,5,6,11,25,13,29,3,7,1,2
2018-06-09,식품,절임배추/김치속,,,,,,1,,1,,
2018-06-09,식품,젓갈류,5,6,4,11,6,13,3,10,1,2
2018-06-09,냉난방가전,제습기,2,2,12,18,5,9,12,9,2,
2018-06-09,식품,조개,3,2,7,6,4,13,,5,2,
2018-06-09,식품,주꾸미,2,9,8,12,5,11,1,1,,
2018-06-09,식품,차 선물세트,,5,3,3,2,2,,,,
2018-06-09,식품,차/곡물 음료,2,5,8,17,5,15,4,4,,
2018-06-09,식품,참외/메론/수박,3,18,8,38,26,44,9,24,7,3
2018-06-09,냉난방가전,천장형 에어컨,,,,,4,,,,,
2018-06-09,식품,초유 영양제,,1,3,,,1,,,,1
2018-06-09,냉난방가전,초음파식 가습기,,1,,,1,,,,,
2018-06-09,식품,초코우유,29,42,3,7,2,6,1,2,,
2018-06-09,식품,카페 푸드,63,186,76,168,22,89,9,20,2,
2018-06-09,식품,카페용 초콜릿시럽,2,,1,1,,,,,,
2018-06-09,식품,칼슘/철분 영양제,7,15,7,41,9,14,7,4,6,
2018-06-09,식품,캡슐/POD커피,1,14,12,41,8,27,3,10,3,
2018-06-09,식품,커피용 프림,,,,1,,,,,,
2018-06-09,식품,커피음료,197,457,152,375,74,168,24,30,4,5
2018-06-09,식품,코코아/핫초코,4,10,2,2,2,1,,,,
2018-06-09,식품,콜라겐/코큐텐 영양제,,8,8,25,13,25,11,24,12,9
2018-06-09,식품,콩나물/숙주,,1,3,12,4,11,3,6,1,
2018-06-09,뷰티,클렌징 로션,4,12,1,9,1,3,,2,,
2018-06-09,뷰티,클렌징 오일,5,45,10,46,12,33,5,9,,1
2018-06-09,뷰티,클렌징 워터/젤,3,21,10,27,7,18,2,3,,
2018-06-09,뷰티,클렌징 크림,,5,3,6,2,1,2,2,,1
2018-06-09,뷰티,클렌징 티슈,1,11,6,18,6,11,,1,,
2018-06-09,뷰티,클렌징 폼,22,51,35,72,31,74,7,24,2,5
2018-06-09,식품,클로렐라 영양제,,,,2,3,,,,,
2018-06-09,식품,키위/참다래,4,4,8,19,8,37,6,22,,3
2018-06-09,냉난방가전,탁상/USB 선풍기,5,4,7,11,7,8,5,7,1,
2018-06-09,식품,탄산수,8,17,26,59,26,45,7,14,5,2
2018-06-09,식품,탄산음료,112,184,128,163,57,77,13,30,2,8
2018-06-09,뷰티,태닝용 선크림,1,,,1,,,1,,,
2018-06-09,식품,토마토,4,15,16,45,19,33,8,19,4,6
2018-06-09,뷰티,트리트먼트,4,63,11,134,40,207,22,168,3,17
2018-06-09,식품,파/양파,1,6,12,21,8,22,7,15,1,5
2018-06-09,식품,파김치,,,,2,1,5,1,1,1,
2018-06-09,뷰티,팩도구,,5,1,19,1,6,,2,1,1
2018-06-09,식품,포도/거봉/체리,,3,,2,2,2,1,3,,
2018-06-09,식품,표고버섯,,1,1,2,1,3,,,,1
2018-06-09,뷰티,풋스프레이,,,1,3,1,,,,,
2018-06-09,뷰티,풋워시/스크럽,,1,,4,1,3,,1,,
2018-06-09,뷰티,풋크림,1,5,2,3,2,7,4,3,1,
2018-06-09,뷰티,풋패치,4,9,5,18,2,6,1,6,2,3
2018-06-09,식품,프라페/버블티 파우더,1,6,2,2,2,4,,1,,2
2018-06-09,식품,프로바이오틱스,5,29,37,87,33,102,23,54,10,11
2018-06-09,식품,프로폴리스/로얄젤리,1,12,8,23,4,13,2,4,3,1
2018-06-09,식품,한방 분말/환제품,12,22,33,74,34,103,45,75,9,10
2018-06-09,식품,한방재료,,1,5,6,5,7,4,4,1,1
2018-06-09,식품,한우육,7,10,13,20,11,20,3,5,2,1
2018-06-09,식품,해조류 다시마,,,2,4,,,1,3,,2
2018-06-09,식품,해조류 미역,3,7,4,14,7,9,3,2,,1
2018-06-09,식품,해초류 ,,2,1,2,3,,1,1,2,
2018-06-09,뷰티,핸드워시/스크럽,1,12,8,18,4,6,2,2,1,2
2018-06-09,뷰티,핸드크림,3,20,9,32,4,11,2,6,1,1
2018-06-09,식품,허브차,2,19,25,41,29,84,19,45,6,7
2018-06-09,식품,헛개/가시오가피,1,,,,,1,,,,
2018-06-09,뷰티,헤어 브러쉬,1,14,1,18,8,11,1,1,,
2018-06-09,뷰티,헤어매니큐어,,1,,5,1,6,1,2,,
2018-06-09,뷰티,헤어무스,,,,,1,,,,,
2018-06-09,뷰티,헤어스타일링용 염색약,13,48,33,142,48,211,29,120,5,20
2018-06-09,뷰티,헤어스타일링용 펌제,7,12,5,9,2,7,1,5,,
2018-06-09,뷰티,헤어스타일링용 흑채,,3,1,6,1,1,,,,1
2018-06-09,뷰티,헤어스프레이,2,3,9,8,7,5,5,2,,
2018-06-09,뷰티,헤어에센스,14,42,17,68,21,50,11,22,3,1
2018-06-09,뷰티,헤어왁스,13,5,11,6,12,4,,3,2,
2018-06-09,뷰티,헤어젤,,,,2,1,1,1,,,
2018-06-09,뷰티,헤어케어세트,1,6,5,5,6,5,,5,,1
2018-06-09,식품,호박,4,8,7,20,1,12,3,3,1,1
2018-06-09,식품,혼합견과,3,3,3,9,4,10,3,4,,
2018-06-09,식품,혼합곡,,,,,,1,,,,
2018-06-09,식품,홍삼 간식,,,2,4,3,1,1,3,,
2018-06-09,식품,홍삼 분말/환,1,,2,1,1,3,1,6,2,
2018-06-09,식품,홍삼 음료,,1,1,,2,1,,,,
2018-06-09,식품,홍삼/인삼 제품,1,3,20,9,4,15,3,5,,
2018-06-09,식품,홍삼액/홍삼정,14,40,40,97,40,137,14,63,8,20
2018-06-09,식품,홍삼절편/홍삼정과,3,2,6,5,4,5,5,3,,
2018-06-09,식품,홍어,,,,1,1,,1,1,,
2018-06-09,식품,홍차,1,9,1,7,3,2,3,1,,
2018-06-09,뷰티,화장 비누,19,24,13,41,28,46,9,28,,3
2018-06-09,뷰티,화장 퍼프,9,32,8,42,6,13,2,4,,
2018-06-09,식품,환자식,,1,2,4,10,5,2,8,,2
2018-06-09,냉난방가전,황토매트,,,,1,,,,,,
2018-06-09,식품,회,99,209,145,265,97,151,27,59,5,17
2018-06-09,냉난방가전,휴대용 선풍기,18,41,14,44,28,40,12,9,7,2
2018-06-09,식품,흰우유,10,29,81,180,35,69,12,18,2,1
2018-06-09,냉난방가전,히터,,1,1,6,3,2,1,1,,
2018-06-10,식품,가공란,6,33,13,36,4,32,3,12,,1
2018-06-10,식품,가자미,,,3,1,2,2,4,,,
2018-06-10,식품,갈비/찜/바비큐용 돈육,1,1,3,2,3,1,,1,,2
2018-06-10,식품,갈비용 우육,,,2,,,1,,,,
2018-06-10,식품,갈치,3,5,3,11,5,8,3,4,1,1
2018-06-10,식품,감/홍시,,,2,,1,3,,,,
2018-06-10,식품,감귤/한라봉/오렌지,8,13,5,25,12,23,1,10,1,1
2018-06-10,식품,감마리놀렌산 영양제,,2,2,7,1,4,2,6,1,
2018-06-10,식품,감말랭이,,1,,,,,,1,,
2018-06-10,식품,감자,43,31,18,44,21,58,13,49,7,8
2018-06-10,식품,갓김치,1,1,1,1,3,7,5,4,1,
2018-06-10,식품,건강즙,6,6,9,11,10,27,6,16,2,1
2018-06-10,식품,건강즙/녹용,,3,8,15,11,13,5,8,,8
2018-06-10,식품,건대추,,1,2,7,,,,,,1
2018-06-10,식품,건망고,,1,,,2,1,,,,
2018-06-10,식품,건바나나,,,,4,2,1,1,,,
2018-06-10,식품,건어물 노가리,,,,2,1,,,1,,
2018-06-10,식품,건어물 마른오징어,11,30,27,45,19,31,5,7,2,2
2018-06-10,식품,건어물 멸치,1,3,23,7,7,12,2,5,,3
2018-06-10,식품,건어물 쥐포,,3,6,22,7,16,,3,,1
2018-06-10,식품,건어물 진미채,,,2,7,1,3,,1,,
2018-06-10,식품,건어물 황태,,3,7,12,6,8,2,9,,1
2018-06-10,식품,건자두,1,8,6,10,3,5,1,2,,2
2018-06-10,식품,건포도,,1,2,1,1,,1,,,
2018-06-10,식품,게장류,3,5,5,6,5,6,1,3,,
2018-06-10,식품,견과류,7,12,21,27,17,29,6,9,3,1
2018-06-10,식품,견과류 땅콩,,1,4,3,4,10,4,2,2,3
2018-06-10,식품,견과류 마카다미아,1,1,1,1,2,1,1,2,,1
2018-06-10,식품,견과류 밤,2,7,3,24,3,7,2,7,,
2018-06-10,식품,견과류 잣/은행,,,,4,1,1,2,,1,
2018-06-10,식품,견과류 카카오닙스,1,5,1,5,1,7,2,2,2,1
2018-06-10,식품,견과류 캐슈넛,,,2,3,,2,,,,
2018-06-10,식품,견과류 피스타치오,,,5,2,1,,,2,,1
2018-06-10,식품,견과류 호두,1,5,3,14,7,3,3,6,,6
2018-06-10,식품,계란,2,5,25,62,22,36,12,15,1,6
2018-06-10,식품,고등어,3,8,14,34,14,32,2,16,2,4
2018-06-10,식품,고추/피망/파프리카,1,9,8,31,11,17,3,8,5,3
2018-06-10,식품,곡물차,,,5,6,4,6,1,3,,1
2018-06-10,냉난방가전,공기정화 용품,9,4,22,27,7,19,2,10,,
2018-06-10,냉난방가전,공기청정기,35,116,59,73,14,14,3,8,,2
2018-06-10,식품,곶감/반건시,,,,2,,1,1,,,
2018-06-10,식품,과실차,3,3,,7,3,8,3,4,1,
2018-06-10,식품,과일류,5,6,8,21,16,30,9,14,1,1
2018-06-10,식품,과일세트,,,,,,1,,1,,
2018-06-10,식품,과일채소 분말/분태,,,,,1,,,,,
2018-06-10,식품,과채 음료/주스,31,55,75,101,57,81,13,36,10,4
2018-06-10,식품,국내산 돈육,,1,3,1,2,1,1,2,2,
2018-06-10,식품,굴 생물,,,,,1,,,,,
2018-06-10,식품,굴비/조기,1,,2,5,,17,4,12,1,
2018-06-10,식품,글루코사민/키토산 영양제,3,,4,4,1,6,,6,1,
2018-06-10,뷰티,기능성 모공관리 화장품,3,20,2,14,2,5,3,1,1,
2018-06-10,뷰티,기능성 아이케어 화장품,2,29,17,41,8,47,3,25,1,5
2018-06-10,뷰티,기능성 영양보습 화장품,,2,,4,,2,,1,,
2018-06-10,뷰티,기능성 트러블케어 화장품,2,12,2,4,,3,1,2,2,
2018-06-10,뷰티,기능성 화장품 세트,1,,,,,,1,,,
2018-06-10,뷰티,기초 화장용 로션,25,48,47,69,33,43,12,16,3,3
2018-06-10,뷰티,기초 화장용 미스트,8,31,16,35,13,16,3,5,1,3
2018-06-10,뷰티,기초 화장용 스킨,28,120,34,102,37,68,13,31,5,4
2018-06-10,뷰티,기초 화장용 에센스,27,126,55,325,55,473,30,172,4,20
2018-06-10,뷰티,기초 화장용 오일/앰플,15,55,12,55,9,26,3,16,,3
2018-06-10,뷰티,기초 화장용 크림,99,325,120,583,81,244,49,86,7,20
2018-06-10,식품,기타 농산물,1,4,16,14,11,21,6,10,4,1
2018-06-10,식품,기타 주스류,6,15,16,43,25,41,5,11,2,6
2018-06-10,식품,기타 한방/환제품,,,3,,1,,,,1,
2018-06-10,식품,김치류,10,18,19,49,26,56,13,31,2,8
2018-06-10,식품,꽃게,6,1,1,5,1,4,1,1,,
2018-06-10,식품,나물,2,3,5,11,3,11,2,1,2,
2018-06-10,식품,낙지,1,3,2,3,2,9,2,6,1,2
2018-06-10,뷰티,남성 로션,6,1,12,7,13,7,3,5,3,
2018-06-10,뷰티,남성 메이크업,3,,6,1,2,4,,3,,
2018-06-10,뷰티,남성 선케어,2,1,1,1,3,1,,1,,
2018-06-10,뷰티,남성 세트,4,9,5,12,19,25,9,11,2,3
2018-06-10,뷰티,남성 쉐이빙,6,3,12,11,11,5,3,1,,1
2018-06-10,뷰티,남성 스킨,2,5,5,5,5,5,2,3,2,
2018-06-10,뷰티,남성 에센스,5,4,10,13,7,5,7,5,5,
2018-06-10,뷰티,남성 크림,2,,1,,1,1,,,,
2018-06-10,뷰티,남성 클렌징,2,,4,1,2,3,,1,,
2018-06-10,냉난방가전,냉풍기,1,1,7,5,3,5,1,,1,
2018-06-10,뷰티,네일 메이크업 용품,20,186,73,505,76,341,12,101,8,15
2018-06-10,뷰티,네일관리 소품,,1,1,2,1,1,,1,,
2018-06-10,뷰티,네일리무버,,6,1,5,3,3,,,,
2018-06-10,뷰티,네일세트,,6,2,5,2,5,1,,,
2018-06-10,뷰티,네일아트,,,,2,,,,,,
2018-06-10,뷰티,네일컬러,2,8,5,13,2,9,,2,,1
2018-06-10,뷰티,네일케어,,4,3,6,1,3,3,,,
2018-06-10,식품,녹차,,5,5,4,2,9,5,3,,
2018-06-10,식품,느타리버섯,,,1,3,1,2,,,,
2018-06-10,식품,다이어트보조식,19,100,37,175,56,305,21,103,3,14
2018-06-10,식품,다이어트용 헬스보충식품,23,22,15,13,11,10,3,6,2,2
2018-06-10,식품,닭 양념육,1,2,1,1,,,,1,,
2018-06-10,식품,닭가슴살,94,109,60,84,16,54,10,33,1,6
2018-06-10,식품,대게/킹크랩,2,,,2,1,,,,,
2018-06-10,식품,더치커피,1,8,7,18,3,6,2,1,,1
2018-06-10,뷰티,데오드란트,7,15,21,34,12,16,2,4,2,
2018-06-10,식품,도라지/더덕,,1,1,4,1,4,1,5,,
2018-06-10,냉난방가전,돈풍기,,,2,1,2,,,,,
2018-06-10,식품,돼지 곱창,106,272,119,205,22,62,4,10,2,4
2018-06-10,식품,두유,15,55,60,195,69,163,30,77,7,12
2018-06-10,식품,둥굴레차,,,1,2,2,4,,1,,
2018-06-10,식품,딸기/복분자/블루베리,,7,6,18,6,25,1,5,2,4
2018-06-10,식품,딸기우유,1,4,8,16,2,2,2,1,,
2018-06-10,냉난방가전,라디에이터,,,,,,1,,,,
2018-06-10,식품,랍스타,1,,1,3,1,2,,,,
2018-06-10,식품,레몬/자몽,6,20,10,27,13,31,3,8,,1
2018-06-10,식품,루테인/눈 영양제,2,13,7,18,23,30,14,19,5,2
2018-06-10,뷰티,린스,4,17,13,29,13,18,4,7,2,
2018-06-10,뷰티,립앤아이 리무버,,23,6,21,3,16,2,5,,1
2018-06-10,식품,마/야콘,,,,1,,1,1,,,
2018-06-10,식품,마늘/생강,1,6,10,13,5,10,1,4,2,1
2018-06-10,냉난방가전,멀티형 에어컨,1,1,2,18,13,26,4,7,,1
2018-06-10,뷰티,메이크업 박스,1,1,,2,,3,,,,
2018-06-10,뷰티,메이크업 브러쉬,9,34,5,35,12,10,2,5,1,
2018-06-10,식품,메추리알,1,2,3,10,1,2,1,,,
2018-06-10,식품,명태/동태,,,2,3,,4,,1,,
2018-06-10,식품,무/배추,1,,,1,1,,,1,,
2018-06-10,식품,무김치,1,12,1,22,21,41,4,12,2,3
2018-06-10,식품,문어,2,2,2,2,1,6,2,3,1,1
2018-06-10,식품,물김치,1,,1,6,,11,,7,1,1
2018-06-10,식품,미나리,,,,2,1,,,,,
2018-06-10,식품,미숫가루/곡물가루,3,4,3,16,4,6,1,3,2,2
2018-06-10,뷰티,미용가위,,,2,2,1,2,,1,,
2018-06-10,식품,믹스 채소,,,1,7,2,2,,,,
2018-06-10,식품,밀크티/티라떼,9,33,9,27,4,9,1,2,2,
2018-06-10,식품,바나나/파인애플/망고,12,19,24,77,32,67,8,36,2,5
2018-06-10,식품,바나나우유,25,36,7,15,2,8,,4,,1
2018-06-10,뷰티,바디 보습제,27,97,25,88,32,55,13,19,1,2
2018-06-10,뷰티,바디 세트,,4,2,13,2,4,3,2,,
2018-06-10,뷰티,바디 스크럽,4,9,1,16,,9,1,2,,
2018-06-10,뷰티,바디 클렌져,14,42,39,75,35,47,13,23,2,6
2018-06-10,뷰티,바디케어용 땀패드,1,,2,2,2,3,,1,,
2018-06-10,뷰티,바디케어용 때비누,,4,5,4,2,7,,2,,
2018-06-10,뷰티,바디케어용 볼륨업크림,1,4,,9,1,3,,,,
2018-06-10,뷰티,바디케어용 슬리밍,1,,1,,1,2,2,1,,
2018-06-10,뷰티,바디케어용 제모제,14,17,11,15,5,13,,1,,
2018-06-10,뷰티,바디케어용 청 결제,5,12,10,19,3,11,2,5,,
2018-06-10,식품,반건조고구마,5,11,7,27,3,22,2,4,,
2018-06-10,식품,반찬류,6,7,8,19,5,15,5,6,1,
2018-06-10,식품,배/포도/과일즙,7,17,30,47,12,24,5,3,1,2
2018-06-10,식품,배추김치,4,8,14,37,22,64,19,45,4,11
2018-06-10,식품,백김치,1,,,3,1,,,2,,
2018-06-10,뷰티,베이스 메이크업 세트,,,,1,,2,1,,,
2018-06-10,뷰티,베이스 메이크업용 BB크림,2,14,8,41,4,22,5,4,1,1
2018-06-10,뷰티,베이스 메이크업용 CC크림,1,1,1,3,1,2,,,,
2018-06-10,뷰티,베이스 메이크업용 가루파우더,1,12,2,13,3,12,2,4,,
2018-06-10,뷰티,베이스 메이크업용 메이크업베이스,6,12,3,16,3,7,,4,,
2018-06-10,뷰티,베이스 메이크업용 컨실러,,32,8,23,3,10,,3,1,1
2018-06-10,뷰티,베이스 메이크업용 쿠션팩트,14,70,11,81,41,87,7,27,,
2018-06-10,뷰티,베이스 메이크업용 트윈케이크,2,,,1,,4,2,4,,1
2018-06-10,뷰티,베이스 메이크업용 파우더팩트,3,42,7,52,14,63,3,16,2,2
2018-06-10,뷰티,베이스 메이크업용 파운데이션,8,71,11,59,2,37,5,8,3,4
2018-06-10,뷰티,베이스 메이크업용 프라이머,7,23,3,17,5,12,1,4,1,2
2018-06-10,냉난방가전,벽걸이 에어컨,,5,17,20,7,11,2,7,4,5
2018-06-10,냉난방가전,벽걸이형 냉온풍기,,,,1,,,,,,1
2018-06-10,냉난방가전,벽걸이형 선풍기,,1,6,5,8,2,5,,,
2018-06-10,식품,보리차,,1,6,13,7,8,1,,,1
2018-06-10,식품,복분자/석류/과실즙,4,19,16,36,24,71,25,26,4,7
2018-06-10,냉난방가전,복합식 가습기,,1,1,2,1,,,2,,
2018-06-10,식품,부추,,4,2,1,,1,,,,
2018-06-10,뷰티,뷰티 눈썹정리도구,3,12,3,9,2,10,,,,
2018-06-10,뷰티,뷰티 속눈썹/쌍꺼풀,2,11,8,9,1,3,,,,
2018-06-10,뷰티,뷰티 손거울,1,17,1,5,2,3,,1,,
2018-06-10,뷰티,뷰티 타투,,18,2,3,2,1,1,1,,
2018-06-10,뷰티,뷰티 헤어캡,,,,1,1,1,1,,,
2018-06-10,뷰티,뷰티 화장솜,12,51,14,32,6,14,1,5,2,
2018-06-10,뷰티,뷰티 화장품 공병/케이스,2,6,,1,,1,1,1,,
2018-06-10,뷰티,뷰티용 기름종이,2,2,2,,,4,2,,1,
2018-06-10,뷰티,뷰티용 면봉/귀이개,1,6,7,14,5,4,1,3,1,
2018-06-10,뷰티,뷰티용 뷰러,2,10,,4,1,5,,,,
2018-06-10,뷰티,뷰티용 샤프너,1,,,4,,,,,,
2018-06-10,뷰티,뷰티용 여드름압출기,4,7,2,3,,5,,2,,
2018-06-10,식품,브로콜리/셀러리,3,9,6,8,3,9,1,1,,
2018-06-10,식품,비타민,30,47,54,84,48,69,20,50,11,8
2018-06-10,식품,비타민/화이바 음료,12,36,5,24,3,9,2,2,,1
2018-06-10,식품,삼치,1,2,3,3,1,1,1,1,,1
2018-06-10,식품,새송이버섯,1,3,1,4,2,2,,1,,
2018-06-10,식품,새우/대하,6,10,9,14,2,7,2,1,,1
2018-06-10,뷰티,색조 메이크업 립글로스,1,2,,5,4,2,,,1,
2018-06-10,뷰티,색조 메이크업 립라이너,,3,,,,1,,,,
2018-06-10,뷰티,색조 메이크업 립밤,12,19,4,19,2,11,5,1,,1
2018-06-10,뷰티,색조 메이크업 립스틱,16,117,13,83,17,62,9,11,,3
2018-06-10,뷰티,색조 메이크업 립틴트,20,99,11,102,14,46,5,5,,2
2018-06-10,뷰티,색조 메이크업 마스카라,1,29,4,26,3,21,,6,,2
2018-06-10,뷰티,색조 메이크업 볼터치,7,44,4,28,4,10,2,3,,1
2018-06-10,뷰티,색조 메이크업 속눈썹영양제,2,13,1,17,2,12,1,2,,
2018-06-10,뷰티,색조 메이크업 쉐딩/하이라이터,3,16,2,8,1,10,2,,,
2018-06-10,뷰티,색조 메이크업 아이라이너,5,41,14,25,6,28,5,8,,2
2018-06-10,뷰티,색조 메이크업 아이브로우,9,48,13,44,13,25,4,14,1,4
2018-06-10,뷰티,색조 메이크업 아이섀도우,8,71,6,39,3,20,2,5,,
2018-06-10,식품,생닭/닭부분육,,3,4,16,7,7,,5,,
2018-06-10,식품,생선류,4,5,24,16,5,10,2,5,2,2
2018-06-10,식품,생수,75,172,210,360,139,281,66,106,22,32
2018-06-10,식품,생식/선식 분말,2,2,1,5,1,6,4,3,,
2018-06-10,뷰티,샤워코롱,,,,1,,3,,1,,1
2018-06-10,뷰티,샴푸,53,140,118,233,96,222,53,79,15,18
2018-06-10,뷰티,선로션,3,11,5,11,3,6,2,4,1,
2018-06-10,뷰티,선스프레이,,1,,2,,2,1,1,,
2018-06-10,식품,선식,,1,1,3,5,6,2,1,,1
2018-06-10,뷰티,선케어용 선밤,16,104,38,152,48,193,22,65,6,8
2018-06-10,뷰티,선크림,26,50,26,109,30,66,10,18,2,
2018-06-10,뷰티,선파우더,,,,,,,,1,,
2018-06-10,뷰티,세안도구,2,6,4,3,1,2,1,3,,
2018-06-10,식품,소고기 등심/안심,1,9,2,4,,4,4,,,1
2018-06-10,식품,소고기 육회,22,39,41,32,13,18,1,1,,
2018-06-10,뷰티,손톱정리도구,1,1,3,2,1,,,,,
2018-06-10,식품,수산 생물,20,35,16,38,15,20,3,7,,2
2018-06-10,식품,수입우육,1,3,8,13,5,14,1,7,,2
2018-06-10,식품,숙취/에너지/건강 음료,13,17,13,18,9,9,4,5,,
2018-06-10,뷰티,스크럽/필링크림,10,26,9,27,9,16,7,10,,1
2018-06-10,뷰티,스킨케어 곡물팩,,1,,6,,3,2,,,
2018-06-10,뷰티,스킨케어 마스크팩,23,111,36,107,34,85,20,28,6,5
2018-06-10,뷰티,스킨케어 수면팩,1,5,10,9,21,2,1,1,,
2018-06-10,뷰티,스킨케어 시트마스크팩,8,38,18,49,20,40,1,22,2,2
2018-06-10,뷰티,스킨케어 워시오프팩,1,4,,2,,3,,1,,
2018-06-10,뷰티,스킨케어 코팩,37,43,48,50,23,30,4,11,4,1
2018-06-10,뷰티,스킨케어 필오프팩,7,14,1,16,1,5,,4,,
2018-06-10,냉난방가전,스탠드형 냉온풍기,,,1,2,1,5,1,,,
2018-06-10,냉난방가전,스탠드형 에어컨,4,2,17,8,11,16,9,16,,2
2018-06-10,식품,스피루리나 영양제,2,1,3,6,3,6,2,3,,1
2018-06-10,식품,시금치,1,1,1,4,1,5,,,,
2018-06-10,식품,식혜/수정과,,4,4,12,2,10,2,3,,1
2018-06-10,식품,쌀,20,45,86,178,94,170,45,96,15,17
