날짜,대분류,소분류,20M,20F,30M,30F,40M,40F,50M,50F,60M,60F
2018-12-01,냉난방가전,온풍기,1,6,15,8,11,9,6,6,1,2
2018-12-01,식품,옻/칡/쑥즙,,1,,2,2,10,1,5,,
2018-12-01,식품,요거트/발효유,7,34,16,60,19,52,3,11,3,2
2018-12-01,식품,우엉/연근,,,,,,2,,,,
2018-12-01,식품,원두커피,7,9,32,45,20,41,14,18,9,5
2018-12-01,식품,윙봉/닭다리/날개,,1,1,5,1,2,,,,1
2018-12-01,식품,유자차,2,7,12,16,4,14,1,8,1,4
2018-12-01,식품,유제품 음료,11,31,22,56,25,31,4,10,1,1
2018-12-01,식품,율무차,,1,5,6,1,9,2,1,,
2018-12-01,식품,음용 식초,,3,1,4,1,3,,3,1,
2018-12-01,냉난방가전,의류건조기,3,2,15,31,15,104,10,70,2,13
2018-12-01,식품,이온음료,11,10,6,10,7,12,1,7,,
2018-12-01,식품,인삼/수삼/산삼,1,6,4,6,7,4,3,,,1
2018-12-01,식품,인스턴트커피,16,34,72,128,87,122,35,48,17,28
2018-12-01,뷰티,입욕제,1,5,5,9,4,3,,,,
2018-12-01,냉난방가전,자연식 가습기,,1,5,4,1,2,,,1,
2018-12-01,식품,잡곡,,9,14,34,10,33,3,19,5,4
2018-12-01,식품,잡곡 씨드류,,1,2,2,,3,1,1,,
2018-12-01,식품,장어,2,2,,8,3,5,,,,1
2018-12-01,식품,장조림/카레용 돈육,1,4,1,2,,2,,,,
2018-12-01,식품,저/무지방우유,1,9,8,15,6,12,,2,2,
2018-12-01,냉난방가전,전기온수기,,,1,,2,2,,1,,
2018-12-01,냉난방가전,전기장판,3,4,11,17,10,28,8,22,,3
2018-12-01,식품,전복 생물,1,2,3,11,4,12,1,2,1,
2018-12-01,식품,전통주,1,1,3,2,,,,,,
2018-12-01,식품,전통차,2,1,4,30,16,27,5,11,3,3
2018-12-01,식품,절임배추/김치속,1,3,11,19,14,44,24,41,3,14
2018-12-01,식품,젓갈류,2,3,5,13,13,21,3,15,5,5
2018-12-01,냉난방가전,제습기,,,,4,,,1,2,,
2018-12-01,식품,조개,1,7,19,48,14,29,6,28,1,6
2018-12-01,식품,주꾸미,10,15,23,30,4,14,1,7,1,1
2018-12-01,식품,차 선물세트,,6,1,7,1,2,,1,,
2018-12-01,식품,차/곡물 음료,3,4,5,8,8,7,4,2,1,1
2018-12-01,식품,참외/메론/수박,5,,,3,1,7,2,,,
2018-12-01,식품,초유 영양제,,,2,2,1,,,,,
2018-12-01,냉난방가전,초음파식 가습기,11,12,34,53,23,36,10,16,2,1
2018-12-01,식품,초코우유,7,15,,2,5,5,,,1,
2018-12-01,식품,카페 푸드,20,102,34,89,14,44,3,5,,1
2018-12-01,식품,카페용 초콜릿시럽,,,,1,3,3,1,2,2,
2018-12-01,냉난방가전,카페트매트,,,1,2,6,7,1,1,,2
2018-12-01,식품,칼슘/철분 영양제,5,13,21,30,6,29,4,10,1,3
2018-12-01,식품,캡슐/POD커피,6,4,21,28,8,21,4,7,1,
2018-12-01,식품,커피용 프림,,,2,1,,1,,1,,
2018-12-01,식품,커피음료,91,279,136,269,56,99,15,16,2,1
2018-12-01,냉난방가전,컨벡터,,2,2,3,7,5,2,,,
2018-12-01,식품,코코아/핫초코,5,11,15,26,11,12,3,3,,5
2018-12-01,식품,콜라겐/코큐텐 영양제,2,12,14,75,28,199,24,109,4,21
2018-12-01,식품,콩나물/숙주,3,2,7,13,7,15,5,2,,
2018-12-01,뷰티,클렌징 로션,4,7,2,5,1,1,,,,
2018-12-01,뷰티,클렌징 오일,3,52,18,41,14,32,2,9,,3
2018-12-01,뷰티,클렌징 워터/젤,10,38,2,16,1,11,3,6,,
2018-12-01,뷰티,클렌징 크림,1,7,,7,,8,1,2,,2
2018-12-01,뷰티,클렌징 티슈,2,13,2,10,2,9,2,3,,1
2018-12-01,뷰티,클렌징 폼,30,74,52,103,37,75,10,17,3,2
2018-12-01,식품,클로렐라 영양제,1,,1,3,,5,1,,,
2018-12-01,식품,키위/참다래,,2,5,21,4,15,2,7,2,2
2018-12-01,냉난방가전,탁상/USB 선풍기,,,,,1,,,,,
2018-12-01,식품,탄산수,4,19,28,34,15,27,2,8,4,2
2018-12-01,식품,탄산음료,40,50,84,101,54,47,12,24,,5
2018-12-01,식품,토마토,7,12,9,33,12,43,3,13,1,6
2018-12-01,뷰티,트리트먼트,6,50,17,70,15,51,11,27,3,4
2018-12-01,식품,파/양파,1,6,14,26,6,25,5,3,1,3
2018-12-01,식품,파김치,,1,2,2,1,3,,3,,
2018-12-01,뷰티,팩도구,2,4,2,13,,3,2,1,,1
2018-12-01,식품,포도/거봉/체리,4,6,2,14,4,4,1,3,,1
2018-12-01,식품,표고버섯,1,,2,3,,5,,3,,1
2018-12-01,뷰티,풋스프레이,,,,,1,1,,,,
2018-12-01,뷰티,풋워시/스크럽,,2,5,4,1,2,,3,1,
2018-12-01,뷰티,풋크림,1,2,4,12,2,9,,1,,
2018-12-01,뷰티,풋패치,1,3,3,7,2,5,,2,,1
2018-12-01,식품,프라페/버블티 파우더,1,3,4,2,1,2,2,1,,
2018-12-01,식품,프로바이오틱스,12,31,43,107,33,106,20,56,5,11
2018-12-01,식품,프로폴리스/로얄젤리,2,14,10,27,5,12,4,6,1,7
2018-12-01,식품,한방 분말/환제품,8,35,25,65,30,91,39,43,18,11
2018-12-01,식품,한방재료,3,3,,3,3,14,6,2,1,1
2018-12-01,식품,한우육,,3,6,23,7,18,,1,,2
2018-12-01,식품,해조류 다시마,1,1,1,3,2,2,1,5,2,
2018-12-01,식품,해조류 미역,2,1,2,16,7,12,1,4,,3
2018-12-01,식품,해초류 ,,4,4,2,17,18,2,2,2,1
2018-12-01,뷰티,핸드워시/스크럽,,6,6,17,1,11,6,1,1,1
2018-12-01,뷰티,핸드크림,12,59,21,104,22,71,11,14,2,2
2018-12-01,뷰티,향수세트,,1,,,,,,,,
2018-12-01,식품,허브차,6,9,12,42,16,42,13,21,2,6
2018-12-01,식품,헛개/가시오가피,1,,1,2,,,1,,,
2018-12-01,뷰티,헤어 브러쉬,1,20,5,20,6,6,,4,1,1
2018-12-01,뷰티,헤어매니큐어,,,,2,,2,,2,,
2018-12-01,뷰티,헤어스타일링용 염색약,5,26,14,43,13,39,13,24,2,7
2018-12-01,뷰티,헤어스타일링용 펌제,4,9,6,14,1,8,1,1,,
2018-12-01,뷰티,헤어스타일링용 흑채,,,2,3,,3,4,2,,
2018-12-01,뷰티,헤어스프레이,3,6,14,9,5,5,3,6,,1
2018-12-01,뷰티,헤어에센스,7,30,14,52,14,50,8,23,5,6
2018-12-01,뷰티,헤어왁스,6,4,10,7,3,3,,1,,
2018-12-01,뷰티,헤어젤,,1,1,1,1,2,,1,1,
2018-12-01,뷰티,헤어케어세트,1,3,3,3,1,6,,1,,1
2018-12-01,식품,호박,2,6,5,34,3,16,5,8,1,2
2018-12-01,식품,혼합견과,1,6,2,11,3,17,4,7,,2
2018-12-01,식품,혼합곡,,,,,,1,,,,
2018-12-01,식품,홍삼 간식,,,,1,1,3,1,1,,
2018-12-01,식품,홍삼 분말/환,,1,5,4,1,1,,,,
2018-12-01,식품,홍삼 음료,,,,,2,2,,1,,
2018-12-01,식품,홍삼/인삼 제품,3,6,6,11,17,8,4,11,,1
2018-12-01,식품,홍삼액/홍삼정,10,13,20,48,31,47,25,30,8,9
2018-12-01,식품,홍삼절편/홍삼정과,1,1,1,6,12,5,1,1,,
2018-12-01,식품,홍어,,,,,,,,1,,
2018-12-01,식품,홍차,2,4,2,10,3,7,3,,,
2018-12-01,뷰티,화장 비누,6,15,20,45,22,44,6,13,2,2
2018-12-01,뷰티,화장 퍼프,6,41,11,31,7,7,2,7,,2
2018-12-01,식품,환자식,,2,,3,1,13,8,6,,1
2018-12-01,냉난방가전,황토매트,,,3,,2,5,,1,,
2018-12-01,식품,회,153,313,229,480,100,250,37,80,15,18
2018-12-01,냉난방가전,휴대용 선풍기,1,1,,,,,,,,
2018-12-01,식품,흰우유,6,19,71,199,50,107,6,25,11,5
2018-12-01,냉난방가전,히터,8,8,27,43,21,33,27,16,6,4
2018-12-02,식품,가공란,8,20,9,22,9,36,5,12,1,2
2018-12-02,냉난방가전,가스온수기,,,1,,,,,,,
2018-12-02,냉난방가전,가열식 가습기,,,2,3,2,,1,,,
2018-12-02,식품,가자미,1,,2,3,3,2,2,1,,
2018-12-02,식품,갈비/찜/바비큐용 돈육,3,1,5,4,,,,,,
2018-12-02,식품,갈비용 우육,,3,3,7,3,,,,,
2018-12-02,식품,갈치,1,1,3,12,7,6,4,5,2,
2018-12-02,식품,감/홍시,,2,3,4,4,11,4,4,2,3
2018-12-02,식품,감귤/한라봉/오렌지,41,74,93,194,113,223,53,90,8,11
2018-12-02,식품,감마리놀렌산 영양제,2,4,2,5,3,7,1,,,
2018-12-02,식품,감말랭이,,,2,3,1,11,1,1,,3
2018-12-02,식품,감자,7,23,14,41,7,25,5,8,2,8
2018-12-02,식품,갓김치,1,1,1,6,5,9,,5,,
2018-12-02,식품,건강즙,4,1,9,22,9,18,7,14,,4
2018-12-02,식품,건강즙/녹용,,3,12,18,7,11,7,9,1,2
2018-12-02,식품,건대추,1,,4,3,2,4,,5,1,2
2018-12-02,식품,건망고,,1,,3,1,1,1,1,,
2018-12-02,식품,건바나나,2,1,1,5,3,6,,3,,
2018-12-02,식품,건어물 건새우,,,1,,,,,1,,
2018-12-02,식품,건어물 노가리,1,1,1,10,3,3,,1,,
2018-12-02,식품,건어물 마른오징어,8,14,34,42,20,33,6,15,2,4
2018-12-02,식품,건어물 멸치,,1,6,15,2,8,2,5,,3
2018-12-02,식품,건어물 쥐포,2,3,8,13,5,21,4,4,1,
2018-12-02,식품,건어물 진미채,,1,,6,5,4,1,3,1,2
2018-12-02,식품,건어물 황태,1,3,4,8,8,8,3,3,,4
2018-12-02,식품,건자두,,4,5,10,3,8,2,1,,1
2018-12-02,식품,건포도,1,2,1,3,1,2,1,1,,1
2018-12-02,식품,게장류,8,18,3,27,5,15,2,2,,1
2018-12-02,식품,견과류,3,8,18,21,15,26,2,12,1,2
2018-12-02,식품,견과류 땅콩,1,2,2,4,3,4,1,7,4,3
2018-12-02,식품,견과류 마카다미아,,,1,1,3,1,,2,1,
2018-12-02,식품,견과류 밤,6,4,10,23,10,31,1,13,,5
2018-12-02,식품,견과류 잣/은행,1,,1,2,1,7,1,2,,1
2018-12-02,식품,견과류 카카오닙스,,4,2,5,,3,,3,1,
2018-12-02,식품,견과류 캐슈넛,,3,,2,2,,,,1,
2018-12-02,식품,견과류 피스타치오,,,,1,,2,,,,
2018-12-02,식품,견과류 호두,3,1,4,11,8,16,6,3,7,4
2018-12-02,식품,계란,6,17,37,75,26,57,6,17,1,5
2018-12-02,식품,고등어,4,14,16,29,15,30,9,17,4,3
2018-12-02,식품,고추/피망/파프리카,1,8,5,26,8,20,1,6,1,
2018-12-02,식품,곡물차,1,4,2,21,1,23,2,5,1,
2018-12-02,냉난방가전,공기정화 용품,,6,28,45,16,11,5,6,2,2
2018-12-02,냉난방가전,공기청정기,12,24,64,145,67,117,20,66,10,9
2018-12-02,식품,곶감/반건시,,4,,5,8,4,1,2,,2
2018-12-02,식품,과실차,2,12,3,10,5,17,1,6,,1
2018-12-02,식품,과일류,,5,11,7,5,13,4,14,3,1
2018-12-02,식품,과일세트,,,,2,1,,,,,
2018-12-02,식품,과채 음료/주스,14,26,39,78,34,49,10,15,3,6
2018-12-02,식품,구이/수육용 돈육,,1,,,,,2,1,,
2018-12-02,식품,국내산 돈육,,,2,8,1,10,5,1,,1
2018-12-02,식품,굴 생물,6,7,11,21,10,20,12,28,3,12
2018-12-02,식품,굴비/조기,1,1,1,4,1,5,,7,,
2018-12-02,식품,글루코사민/키토산 영양제,2,3,9,8,1,5,2,5,1,
2018-12-02,뷰티,기능성 링클케어 화장품,,,,,,1,,,,
2018-12-02,뷰티,기능성 모공관리 화장품,1,7,,6,2,8,,,1,
2018-12-02,뷰티,기능성 아이케어 화장품,14,66,31,119,45,125,17,47,4,9
2018-12-02,뷰티,기능성 영양보습 화장품,1,4,,4,1,1,,,,
2018-12-02,뷰티,기능성 트러블케어 화장품,7,15,1,13,3,11,,6,,
2018-12-02,뷰티,기능성 화장품 세트,,,2,5,1,4,,3,,1
2018-12-02,뷰티,기초 화장용 로션,26,74,67,151,66,166,20,64,5,4
2018-12-02,뷰티,기초 화장용 미스트,4,44,18,44,6,30,3,8,1,
2018-12-02,뷰티,기초 화장용 스킨,30,114,41,99,24,61,19,31,,4
2018-12-02,뷰티,기초 화장용 에센스,33,129,56,205,48,125,8,39,6,9
2018-12-02,뷰티,기초 화장용 오일/앰플,15,64,17,67,16,45,10,12,,4
2018-12-02,뷰티,기초 화장용 크림,91,376,153,588,131,468,60,191,25,37
2018-12-02,식품,기타 농산물,3,5,10,20,15,32,7,17,3,6
2018-12-02,식품,기타 주스류,7,12,17,45,9,36,5,12,2,3
2018-12-02,식품,기타 한방/환제품,1,3,7,8,4,18,1,8,,3
2018-12-02,식품,김치류,8,17,19,41,25,39,10,27,6,5
2018-12-02,식품,꽃게,,4,3,7,1,,,3,,
2018-12-02,식품,나물,1,2,5,11,8,16,1,8,2,2
2018-12-02,식품,낙지,1,7,3,7,3,7,1,4,1,3
2018-12-02,뷰티,남성 로션,6,9,19,13,6,17,5,9,3,2
2018-12-02,뷰티,남성 메이크업,15,4,4,2,2,2,,3,,
2018-12-02,뷰티,남성 선케어,1,,2,1,,,,,1,
2018-12-02,뷰티,남성 세트,8,2,15,17,13,6,10,7,2,1
2018-12-02,뷰티,남성 쉐이빙,10,2,15,8,7,7,3,5,,1
2018-12-02,뷰티,남성 스킨,1,5,5,7,9,5,2,2,3,
2018-12-02,뷰티,남성 에센스,5,4,12,6,9,9,5,2,1,
2018-12-02,뷰티,남성 크림,,1,2,1,,,,,,
2018-12-02,뷰티,남성 클렌징,5,1,7,14,6,5,2,,1,
2018-12-02,뷰티,네일 메이크업 용품,19,99,29,197,16,119,2,30,3,4
2018-12-02,뷰티,네일관리 소품,,5,1,7,5,1,,,,
2018-12-02,뷰티,네일리무버,,4,,6,,1,,,,
2018-12-02,뷰티,네일세트,,,,5,1,,,,,
2018-12-02,뷰티,네일아트,,,1,2,,1,,1,,
2018-12-02,뷰티,네일컬러,,2,1,9,2,2,1,1,,1
2018-12-02,뷰티,네일케어,1,11,2,19,1,4,1,1,1,
2018-12-02,식품,녹차,,7,4,8,4,6,2,3,,2
2018-12-02,식품,느타리버섯,,,1,5,1,1,,,,
2018-12-02,식품,다이어트보조식,17,46,25,62,24,53,14,19,1,1
2018-12-02,식품,다이어트용 헬스보충식품,23,10,17,30,25,22,7,23,1,3
2018-12-02,식품,닭 양념육,,,1,2,,,,,,1
2018-12-02,식품,닭가슴살,58,75,46,59,18,60,10,22,4,3
2018-12-02,식품,대게/킹크랩,,1,,7,,,,,1,
2018-12-02,식품,더치커피,3,10,6,11,7,4,,,1,
2018-12-02,뷰티,데오드란트,1,4,5,8,2,3,,,1,1
2018-12-02,식품,도라지/더덕,,,2,9,2,7,1,6,,2
2018-12-02,냉난방가전,돈풍기,,,,,4,,,2,,
2018-12-02,식품,돼지 곱창,136,310,182,329,72,211,36,92,9,18
2018-12-02,식품,두유,27,95,101,246,141,298,69,178,19,43
2018-12-02,식품,둥굴레차,,4,2,7,2,8,6,3,,
2018-12-02,식품,딸기/복분자/블루베리,,7,16,44,18,25,4,8,1,1
2018-12-02,식품,딸기우유,4,8,4,6,3,4,,1,,
2018-12-02,냉난방가전,라디에이터,4,1,5,6,6,5,5,3,,
2018-12-02,식품,랍스타,4,3,8,9,3,6,1,3,,
2018-12-02,식품,레몬/자몽,3,12,5,29,8,22,1,4,2,5
2018-12-02,식품,루테인/눈 영양제,5,15,13,36,26,60,15,19,2,7
2018-12-02,뷰티,린스,4,15,8,24,13,24,6,7,1,2
2018-12-02,뷰티,립앤아이 리무버,4,25,6,9,1,8,1,2,,
2018-12-02,식품,마늘/생강,,2,8,17,4,13,3,4,2,
2018-12-02,냉난방가전,멀티형 에어컨,,,,,,,,1,,
2018-12-02,뷰티,메이크업 박스,,3,,3,,1,,1,,
2018-12-02,뷰티,메이크업 브러쉬,4,49,5,32,9,23,3,5,,
2018-12-02,식품,메추리알,,2,3,6,3,2,,,,
2018-12-02,식품,명태/동태,,,1,3,1,2,,4,,
2018-12-02,식품,무/배추,1,,,4,2,4,3,3,,
2018-12-02,식품,무김치,,1,3,7,2,11,6,15,4,1
2018-12-02,식품,문어,,1,2,1,1,3,1,,,
2018-12-02,식품,물김치,,,,2,,3,2,4,1,
2018-12-02,식품,미나리,,,,2,,,,1,,
2018-12-02,식품,미숫가루/곡물가루,2,6,3,8,1,4,,1,,
2018-12-02,뷰티,미용가위,,5,3,1,3,1,1,,,
2018-12-02,식품,믹스 채소,2,2,,4,,2,,1,,
2018-12-02,식품,밀크티/티라떼,11,47,16,37,8,15,1,6,2,
2018-12-02,식품,바나나/파인애플/망고,3,16,16,49,14,28,1,12,1,
2018-12-02,식품,바나나우유,5,16,6,17,5,8,2,2,1,1
2018-12-02,뷰티,바디 보습제,25,72,60,119,44,84,14,26,2,7
2018-12-02,뷰티,바디 세트,1,12,4,13,2,7,,2,,
2018-12-02,뷰티,바디 스크럽,3,10,4,9,4,10,2,6,,
2018-12-02,뷰티,바디 클렌져,17,34,30,85,30,36,8,16,5,4
2018-12-02,뷰티,바디케어용 땀패드,,1,,2,,1,,1,,
2018-12-02,뷰티,바디케어용 때비누,,3,1,2,4,3,3,,1,2
2018-12-02,뷰티,바디케어용 볼륨업크림,1,7,,16,,1,,,,2
2018-12-02,뷰티,바디케어용 슬리밍,,1,,,,,,1,,
2018-12-02,뷰티,바디케어용 제모제,3,,3,1,1,2,,1,,
2018-12-02,뷰티,바디케어용 청 결제,2,21,4,33,5,18,2,11,,1
2018-12-02,식품,반건조고구마,1,3,5,9,2,9,1,1,,
2018-12-02,식품,반찬류,5,9,12,30,10,18,3,4,1,1
2018-12-02,식품,배/포도/과일즙,6,16,35,82,12,31,5,10,4,1
2018-12-02,식품,배추김치,3,9,11,12,27,51,15,36,5,6
2018-12-02,식품,백김치,,,,1,,1,,1,,
2018-12-02,뷰티,베이스 메이크업 세트,,,1,1,,,,,,
2018-12-02,뷰티,베이스 메이크업용 BB크림,6,23,6,44,11,43,1,17,1,5
2018-12-02,뷰티,베이스 메이크업용 CC크림,1,1,2,2,,4,,,,
2018-12-02,뷰티,베이스 메이크업용 가루파우더,,9,5,16,1,9,1,2,,1
2018-12-02,뷰티,베이스 메이크업용 메이크업베이스,1,3,3,12,4,5,,2,,1
2018-12-02,뷰티,베이스 메이크업용 컨실러,5,43,4,20,1,9,2,,,2
2018-12-02,뷰티,베이스 메이크업용 쿠션팩트,8,62,20,68,12,55,6,14,4,1
2018-12-02,뷰티,베이스 메이크업용 트윈케이크,,,,,1,5,,,,
2018-12-02,뷰티,베이스 메이크업용 파우더팩트,3,36,10,51,6,32,7,17,2,5
2018-12-02,뷰티,베이스 메이크업용 파운데이션,5,80,11,64,9,62,16,17,1,10
2018-12-02,뷰티,베이스 메이크업용 프라이머,2,15,2,19,5,18,,7,,
2018-12-02,냉난방가전,벽걸이 에어컨,,,,2,,,,,,
2018-12-02,냉난방가전,벽걸이형 냉온풍기,,1,,,,,,1,,
2018-12-02,냉난방가전,벽걸이형 선풍기,,,,1,,,,,,
2018-12-02,식품,보리차,1,3,5,23,2,9,,1,1,3
2018-12-02,냉난방가전,보일러,,,,,,1,,,,
2018-12-02,식품,복분자/석류/과실즙,4,13,44,53,23,102,23,70,10,11
2018-12-02,냉난방가전,복합식 가습기,7,10,12,18,9,11,1,7,2,2
2018-12-02,식품,부추,1,1,,3,1,3,,,,
2018-12-02,뷰티,뷰티 눈썹정리도구,2,3,3,8,,9,,1,,1
2018-12-02,뷰티,뷰티 속눈썹/쌍꺼풀,1,25,2,16,1,12,,3,,
2018-12-02,뷰티,뷰티 손거울,1,5,6,11,4,12,1,4,,3
2018-12-02,뷰티,뷰티 타투,4,,1,,1,,,,,
2018-12-02,뷰티,뷰티 헤어캡,,,,7,,3,,,,
2018-12-02,뷰티,뷰티 화장솜,7,43,13,51,8,24,5,5,,
2018-12-02,뷰티,뷰티 화장품 공병/케이스,,1,,1,,1,,,,
2018-12-02,뷰티,뷰티용 기름종이,2,1,1,10,2,,,,,
2018-12-02,뷰티,뷰티용 면봉/귀이개,4,8,8,18,9,5,1,2,,
2018-12-02,뷰티,뷰티용 뷰러,,12,,8,,9,,,,2
2018-12-02,뷰티,뷰티용 샤프너,,,,,,1,,,,
2018-12-02,뷰티,뷰티용 여드름압출기,2,2,1,2,,1,,,,
2018-12-02,식품,브로콜리/셀러리,7,6,9,22,2,11,3,1,1,1
2018-12-02,식품,비타민,42,68,55,103,58,91,38,45,15,9
2018-12-02,식품,비타민/화이바 음료,3,13,2,7,2,4,2,1,,
2018-12-02,식품,삼치,3,2,7,3,,3,,4,,
2018-12-02,식품,새송이버섯,1,2,1,7,2,2,,,,
2018-12-02,식품,새우/대하,3,6,9,15,,9,1,1,2,
2018-12-02,뷰티,색조 메이크업 립글로스,1,6,1,5,,2,,2,2,
2018-12-02,뷰티,색조 메이크업 립라이너,,,,1,,2,,1,,
2018-12-02,뷰티,색조 메이크업 립밤,15,34,36,61,19,44,6,9,2,3
2018-12-02,뷰티,색조 메이크업 립스틱,23,142,17,156,14,47,10,24,5,6
2018-12-02,뷰티,색조 메이크업 립틴트,15,104,19,90,14,45,6,4,,1
2018-12-02,뷰티,색조 메이크업 마스카라,4,31,7,36,7,19,3,9,1,1
2018-12-02,뷰티,색조 메이크업 볼터치,4,50,6,46,2,18,2,7,,3
2018-12-02,뷰티,색조 메이크업 속눈썹영양제,,8,,6,1,9,,3,,
2018-12-02,뷰티,색조 메이크업 쉐딩/하이라이터,1,31,4,21,5,15,,4,,
2018-12-02,뷰티,색조 메이크업 아이라이너,9,61,5,55,9,50,2,12,1,
2018-12-02,뷰티,색조 메이크업 아이브로우,1,35,8,54,11,29,1,9,2,1
2018-12-02,뷰티,색조 메이크업 아이섀도우,7,84,5,77,11,43,4,5,,1
2018-12-02,식품,생닭/닭부분육,2,1,2,12,4,8,1,3,,
2018-12-02,식품,생선류,13,12,21,27,10,25,5,11,3,1
2018-12-02,식품,생수,96,203,219,367,128,232,199,115,23,33
2018-12-02,식품,생식/선식 분말,,,4,5,3,6,5,1,1,1
2018-12-02,뷰티,샤워코롱,,,,,,1,,1,,
2018-12-02,뷰티,샴푸,48,151,152,358,126,296,54,107,6,14
2018-12-02,뷰티,선로션,3,2,,1,1,2,1,,,
2018-12-02,뷰티,선스프레이,,,,1,,,,,,
2018-12-02,식품,선식,1,4,3,7,2,5,2,,,
2018-12-02,뷰티,선케어용 선밤,2,5,1,10,2,5,,2,,
2018-12-02,뷰티,선크림,7,26,14,39,13,31,5,10,3,1
2018-12-02,뷰티,선파우더,,,,1,,,1,,,
2018-12-02,뷰티,세안도구,1,5,3,9,,5,2,1,,
2018-12-02,식품,소고기 등심/안심,2,2,3,8,4,9,1,2,,2
2018-12-02,식품,소고기 육회,36,56,64,48,23,33,1,4,,
2018-12-02,뷰티,손톱정리도구,3,4,2,4,2,,,,,
2018-12-02,식품,수산 생물,12,14,21,32,22,22,8,12,4,1
2018-12-02,식품,수입우육,12,8,21,26,5,12,3,4,,
2018-12-02,식품,숙취/에너지/건강 음료,9,10,16,17,10,10,3,9,2,2
2018-12-02,뷰티,스크럽/필링크림,15,68,15,124,11,41,6,13,2,
2018-12-02,뷰티,스킨케어 곡물팩,,1,,1,,2,,1,,
2018-12-02,뷰티,스킨케어 마스크팩,48,114,48,144,30,79,15,38,6,3
2018-12-02,뷰티,스킨케어 수면팩,1,17,4,17,6,6,2,3,1,
2018-12-02,뷰티,스킨케어 시트마스크팩,13,74,33,90,25,111,19,60,6,4
2018-12-02,뷰티,스킨케어 워시오프팩,1,7,3,5,1,4,,2,,
2018-12-02,뷰티,스킨케어 코팩,15,21,16,26,10,18,3,9,2,
2018-12-02,뷰티,스킨케어 필오프팩,3,8,3,6,1,,,1,1,2
2018-12-02,냉난방가전,스탠드형 에어컨,,,,,,1,2,,,
2018-12-02,식품,스피루리나 영양제,1,2,,3,2,6,2,5,2,
2018-12-02,식품,시금치,1,2,4,6,4,4,,2,,1
2018-12-02,식품,식혜/수정과,1,6,15,4,9,18,3,9,4,2
2018-12-02,냉난방가전,신발건조기,1,,,,,,,,,
2018-12-02,식품,쌀,19,50,94,205,99,211,53,96,30,25
2018-12-02,식품,쌈채소,7,15,14,23,12,17,1,8,1,1
2018-12-02,식품,아몬드유/코코넛밀크,5,32,7,28,4,13,3,2,,1
2018-12-02,식품,아이스티,5,11,1,6,2,1,,1,,1
2018-12-02,뷰티,애프터선,2,8,7,14,4,11,,5,1,1
2018-12-02,식품,야채/호박즙,10,26,18,40,20,27,4,13,4,2
2018-12-02,식품,양념 돈육,1,1,1,1,,2,,,,
2018-12-02,식품,양념우육,3,15,6,6,3,1,,,,
2018-12-02,식품,양배추/양상추,,1,,14,2,22,1,5,1,2
2018-12-02,식품,양파/마늘즙,2,2,4,14,9,12,6,11,4,2
2018-12-02,식품,어란(생선알),,,,4,,3,,,,
2018-12-02,식품,어린이 음료,,2,3,12,3,3,,2,,
2018-12-02,식품,어린이영양제,1,2,18,29,11,9,,3,,
2018-12-02,식품,어린이홍삼,1,,16,51,18,12,2,4,1,1
2018-12-02,식품,어린잎/새싹채소,1,1,,2,1,1,,2,,
2018-12-02,냉난방가전,에어워셔,,6,7,10,4,1,,,1,
2018-12-02,냉난방가전,에어컨 리모컨,1,,,,,,,,,
2018-12-02,식품,에이드,4,10,12,12,3,7,5,2,,
2018-12-02,식품,연어/훈제연어,2,4,4,6,3,5,,4,,1
2018-12-02,식품,영지버섯,,1,,,,,,,,
2018-12-02,식품,오리고기/훈제오리,7,5,11,14,15,19,4,7,1,4
2018-12-02,식품,오메가3/스쿠알렌 영양제,9,12,35,45,29,64,18,36,7,11
2018-12-02,식품,오이/가지,,6,1,12,1,4,,5,,
2018-12-02,식품,오징어,6,7,10,25,7,8,,2,,
2018-12-02,식품,옥돔,,,1,1,,,,1,,
2018-12-02,식품,옥수수,1,3,3,8,,5,,5,,
2018-12-02,식품,옥수수차,1,1,3,4,2,6,1,,1,
2018-12-02,냉난방가전,온수매트,4,11,30,53,33,57,7,28,3,8
2018-12-02,냉난방가전,온열매트,2,7,18,14,32,30,6,20,5,2
2018-12-02,냉난방가전,온풍기,7,6,25,21,10,9,9,6,2,
2018-12-02,식품,옻/칡/쑥즙,1,1,,6,2,7,1,2,,
2018-12-02,식품,요거트/발효유,8,26,37,82,16,35,3,13,1,1
2018-12-02,식품,원두커피,8,36,33,59,49,60,13,23,5,10
2018-12-02,식품,윙봉/닭다리/날개,1,1,1,4,1,,,,,
2018-12-02,식품,유자차,2,7,8,22,10,24,2,5,1,
2018-12-02,식품,유제품 음료,13,27,27,60,30,37,7,8,1,2
2018-12-02,식품,율무차,1,2,2,8,1,2,1,1,,2
2018-12-02,식품,음용 식초,1,1,5,3,,3,2,,,
2018-12-02,냉난방가전,의류건조기,3,,15,18,13,12,1,3,,1
2018-12-02,식품,이온음료,1,8,3,8,8,15,3,2,,2
2018-12-02,식품,인삼/수삼/산삼,2,,4,4,8,2,2,3,3,
2018-12-02,식품,인스턴트커피,35,42,78,141,86,137,41,60,19,15
2018-12-02,뷰티,입욕제,1,7,6,9,2,5,2,1,,
2018-12-02,냉난방가전,자연식 가습기,,,,6,,1,2,1,,
2018-12-02,식품,잡곡,4,13,12,29,16,44,8,19,2,4
